Latitude,Longitude,Address,Property_type,Rooms,Home_size,Lot Size,Year_built,Parcel_number,RealtyID,County,Subdivision,Census,Tract,Lot,Zoning,Date,Sale_price,Estimated Value,url
34.240433,-118.48914,9336 Gothic Ave,Single Family Residence,"3 beds, 2 baths","1,344 sqft","7,501 sqft",1956,2676007020,1110724388,Los Angeles,21855,2,117301,33,"
Zoning:

LARS
		",09/15/2020,"$755,000","$666,000",https://www.realtytrac.com/property/ca/north-hills/91343/9336-gothic-ave/3156608/
34.688496,-118.212693,44332 46th St W,Single Family Residence,"3 beds, 2 baths","1,880 sqft","7,116 sqft",2003,3153061094,1110725633,Los Angeles,52491-01,3,901004,25,"
Zoning:

LRR7000*
		",09/15/2020,"$413,000","$379,000",https://www.realtytrac.com/property/ca/lancaster/93536/44332-46th-st-w/20764035/
34.054932,-118.409966,2357 Century Hl,Condominium,"2 beds, 3 baths","1,961 sqft",18.08 acres,1980,4329008179,1110729167,Los Angeles,32447,1,267901,,"
Zoning:

LAR4
		",09/15/2020,"$1,220,000","$851,000",https://www.realtytrac.com/property/ca/los-angeles/90067/2357-century-hl/48953640/
33.874223,-118.184567,677 E Coolidge St,Single Family Residence,"3 beds, 1 bath",990 sqft,"6,089 sqft",1944,7115026014,1110730012,Los Angeles,12254,1,570501,14,"
Zoning:

LBR1N
		",09/15/2020,"$520,000","$485,000",https://www.realtytrac.com/property/ca/long-beach/90805/677-e-coolidge-st/53185595/
34.165223,-118.496174,16645 Magnolia Blvd,Single Family Residence,"3 beds, 2 baths","1,447 sqft","6,047 sqft",1952,2259024010,1110730560,Los Angeles,17425,5,139701,136,"
Zoning:

LAR1
		",09/15/2020,"$985,000","$912,000",https://www.realtytrac.com/property/ca/encino/91436/16645-magnolia-blvd/146655364/
34.400433,-118.401132,26844 Canyon End Rd,Single Family Residence,"5 beds, 4 baths","4,096 sqft",0.53 acres,1998,2841027016,1110731847,Los Angeles,46365,1,910809,60,"
Zoning:

LCA11*
		",09/15/2020,"$1,300,000","$1,206,000",https://www.realtytrac.com/property/ca/canyon-country/91387/26844-canyon-end-rd/30160593/
33.911811,-118.224834,2521 E 133rd St,Single Family Residence,"2 beds, 1 bath",760 sqft,"4,375 sqft",1954,6154019020,1110731864,Los Angeles,LYNWOOD PARK TR,2,541500,46,"
Zoning:

LCR1YY
		",09/15/2020,"$320,000","$320,000",https://www.realtytrac.com/property/ca/compton/90222/2521-e-133rd-st/19803550/
33.759413,-118.137043,153 Granada Ave,Single Family Residence,"3 beds, 1 bath","1,276 sqft","3,868 sqft",1926,7247003033,1110733621,Los Angeles,3885,4,577300,36,"
Zoning:

LBR2S
		",09/15/2020,"$1,072,500","$1,083,000",https://www.realtytrac.com/property/ca/long-beach/90803/153-granada-ave/154879781/
33.897571,-118.407976,648 30th St,Single Family Residence,"5 beds, 2 baths",,"4,804 sqft",1950,4174011031,1110734422,Los Angeles,2474,4,620301,13,"
Zoning:

MNRS
		",09/15/2020,"$4,999,000","$2,028,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/648-30th-st/141366065/
33.829321,-118.380512,804 S Juanita Ave,Single Family Residence,"4 beds, 3 baths","2,585 sqft","5,940 sqft",1951,7507012003,1110735239,Los Angeles,10019,3,621301,3,"
Zoning:

RBR-1
		",09/15/2020,"$2,125,000","$2,078,000",https://www.realtytrac.com/property/ca/redondo-beach/90277/804-s-juanita-ave/30354230/
34.159959,-118.247341,1007 Geneva St,Single Family Residence,"3 beds, 2 baths","1,626 sqft","7,504 sqft",1926,5644005007,1110736644,Los Angeles,BELLEHURST PARK,3,301100,129,"
Zoning:

GLR1YY
		",09/15/2020,"$990,000","$831,000",https://www.realtytrac.com/property/ca/glendale/91207/1007-geneva-st/154784607/
33.9936,-117.816567,1633 S Diamond Bar Blvd # 57,Condominium,"3 beds, 3 baths","1,481 sqft",5.58 acres,1985,8293003072,1110737085,Los Angeles,34831,3,403323,2,"
Zoning:

LCR318U*
		",09/15/2020,"$559,000","$577,000",https://www.realtytrac.com/property/ca/diamond-bar/91765/1633-s-diamond-bar-blvd-57/44054062/
34.085978,-118.387092,8956 Dicks St,Single Family Residence,"4 beds, 2 baths","1,313 sqft","3,220 sqft",1924,4340020019,1110738454,Los Angeles,5934,3,700501,90,"
Zoning:

WDR1B*
		",09/15/2020,"$1,305,000","$1,662,000",https://www.realtytrac.com/property/ca/west-hollywood/90069/8956-dicks-st/154571044/
34.085664,-118.006536,12028 Ranchito St,Single Family Residence,"3 beds, 1 bath","1,407 sqft","7,576 sqft",1945,8545004024,1110738853,Los Angeles,,1,432602,1,"
Zoning:

EMR1B*
		",09/15/2020,"$710,000","$599,000",https://www.realtytrac.com/property/ca/el-monte/91732/12028-ranchito-st/144584753/
33.961758,-118.434572,7908 W 80th St,Single Family Residence,"4 beds, 3 baths","2,240 sqft","5,001 sqft",1965,4115027002,1110739704,Los Angeles,9809,1,276601,2,"
Zoning:

LAR1
		",09/15/2020,"$1,710,000","$1,703,000",https://www.realtytrac.com/property/ca/playa-del-rey/90293/7908-w-80th-st/147080731/
34.040531,-118.047181,1207 Esteban Torres Dr,Single Family Residence,"4 beds, 3 baths","2,283 sqft","4,687 sqft",1990,8118021104,1110743194,Los Angeles,46187,1,433802,30,"
Zoning:

SER1*
		",09/15/2020,"$768,000","$699,000",https://www.realtytrac.com/property/ca/south-el-monte/91733/1207-esteban-torres-dr/154939334/
34.071743,-118.352913,160 S Gardner St,Single Family Residence,"3 beds, 2 baths","2,007 sqft","5,979 sqft",1932,5512010023,1110743654,Los Angeles,7372,2,214000,357,"
Zoning:

LAR1
		",09/15/2020,"$1,711,000","$1,312,000",https://www.realtytrac.com/property/ca/los-angeles/90036/160-s-gardner-st/154763298/
33.886929,-118.319885,15819 Galaxy Pl,Condominium,"3 beds, 3 baths","1,254 sqft",3.36 acres,1990,4067025033,1110743718,Los Angeles,46189,3,603600,1,"
Zoning:

GAR3
		",09/15/2020,"$540,000","$542,000",https://www.realtytrac.com/property/ca/gardena/90249/15819-galaxy-pl/10775935/
33.888852,-118.078626,11940 Nava St,Single Family Residence,"2 beds, 1 bath",722 sqft,"2,600 sqft",1957,8080024012,1110830345,Los Angeles,PETROLEUM CENTER,2,552601,17,"
Zoning:

NOR1YY
		",09/18/2020,"$305,000","$403,000",https://www.realtytrac.com/property/ca/norwalk/90650/11940-nava-st/18878393/
34.513632,-118.640745,28643 Oak Hill Ct,Single Family Residence,"4 beds, 3 baths","2,846 sqft","8,550 sqft",2001,3244132007,1110745838,Los Angeles,48573,1,920104,34,"
Zoning:

LCA22*
		",09/15/2020,"$660,000","$660,000",https://www.realtytrac.com/property/ca/castaic/91384/28643-oak-hill-ct/49139018/
33.995533,-118.05693,10836 Illinois St,Single Family Residence,"3 beds, 2 baths","1,206 sqft","4,475 sqft",1945,8132014024,1110746327,Los Angeles,5624,4,501300,25,"
Zoning:

WHR1YY
		",09/15/2020,"$605,000","$567,000",https://www.realtytrac.com/property/ca/whittier/90601/10836-illinois-st/144624241/
34.116866,-117.806077,854 Tucson Ct,Planned Unit Development (PUD),"2 beds, 2 baths","1,306 sqft","3,803 sqft",1985,8392010057,1110747661,Los Angeles,35111,1,400304,36,"
Zoning:

SDAL-SF8000*
		",09/15/2020,"$495,000","$495,000",https://www.realtytrac.com/property/ca/san-dimas/91773/854-tucson-ct/27280091/
34.5293,-117.9632,Vac/vic Cima Mesa/113 Ste,MISCELLANEOUS   (Vacant Land)     ,,,10 acres,,3059020005,1110748947,Los Angeles,,3,911001,9,"
Zoning:

LCA11*
		",09/15/2020,"$20,000",,https://www.realtytrac.com/property/ca/juniper-hills/93543/vacvic-cima-mesa113-ste/241229284/
34.2262,-118.4483,14856 Lilac Rd,Single Family Residence,"3 beds, 3 baths","1,675 sqft","1,838 sqft",2017,2651022009,1110748985,Los Angeles,,1,120108,11,"
Zoning:

LARA
		",09/15/2020,"$545,000","$558,000",https://www.realtytrac.com/property/ca/panorama-city/91402/14856-lilac-rd/323430259/
34.389633,-118.59213,25757 Barnett Ln,Single Family Residence,"4 beds, 2 baths","1,979 sqft","5,309 sqft",1997,2826072029,1110749046,Los Angeles,49100,1,920338,86,"
Zoning:

LCA25*
		",09/15/2020,"$760,000","$749,000",https://www.realtytrac.com/property/ca/stevenson-ranch/91381/25757-barnett-ln/9543024/
34.109529,-118.40551,2057 Coldwater Canyon Dr,Single Family Residence,"2 beds, 3 baths","2,112 sqft","10,686 sqft",1954,4387024009,1110749509,Los Angeles,17413,2,261101,9,"
Zoning:

LARE15
		",09/15/2020,"$2,325,000","$2,643,000",https://www.realtytrac.com/property/ca/beverly-hills/90210/2057-coldwater-canyon-dr/51957630/
34.443148,-118.541765,27321 Woodlawn Ct,Single Family Residence,"5 beds, 4 baths","3,596 sqft","6,442 sqft",1998,2810030069,1110750265,Los Angeles,44851,1,920110,62,"
Zoning:

SCUR1
		",09/15/2020,"$917,000","$977,000",https://www.realtytrac.com/property/ca/valencia/91354/27321-woodlawn-ct/43992204/
33.988579,-117.914522,17925 Calle Barcelona,Single Family Residence,"4 beds, 3 baths","2,619 sqft","10,358 sqft",1980,8265035034,1110751136,Los Angeles,34363,2,408626,55,"
Zoning:

LCA16000*
		",09/15/2020,"$835,000","$798,000",https://www.realtytrac.com/property/ca/rowland-heights/91748/17925-calle-barcelona/154952417/
34.248278,-118.279822,6809 Quinton Ln,Single Family Residence,"2 beds, 2 baths",860 sqft,"4,000 sqft",1929,2568019013,1110751659,Los Angeles,3484,2,101220,114,"
Zoning:

LAR1
		",09/15/2020,"$580,000","$567,000",https://www.realtytrac.com/property/ca/tujunga/91042/6809-quinton-ln/10995771/
33.764187,-118.368331,28929 Crestridge Rd,Single Family Residence,"4 beds, 5 baths","4,126 sqft","20,434 sqft",1959,7574019017,1110752501,Los Angeles,23163,1,670405,26,"
Zoning:

RPRS20000*
		",04/24/2003,"$1,105,000","$2,344,000",https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/28929-crestridge-rd/44070577/
34.045966,-118.311177,1408 S St Andrews Pl,Apartment house (5+ units),,"13,363 sqft","13,147 sqft",1964,5073008010,1110753473,Los Angeles,NEVIN W G TR,2,221303,11,"
Zoning:

LAR3
		",09/15/2020,"$3,600,000","$1,100,000",https://www.realtytrac.com/property/ca/los-angeles/90019/1408-s-st-andrews-pl/40227750/
34.054481,-118.378136,1238 S Holt Ave # 5,Condominium,"2 beds, 3 baths","1,460 sqft","7,308 sqft",1991,4332027039,1110754297,Los Angeles,49288,1,216401,1,"
Zoning:

LAR3
		",09/15/2020,"$818,500","$837,000",https://www.realtytrac.com/property/ca/los-angeles/90035/1238-s-holt-ave-5/8617335/
34.094013,-118.138707,129 N Marguerita Ave # A,Condominium,"3 beds, 3 baths","1,305 sqft","7,450 sqft",1991,5338011043,1110673216,Los Angeles,NEW ELECTRIC ROAD TR,2,480303,1,"
Zoning:

ALRPD*
		",09/15/2020,"$500,000","$643,000",https://www.realtytrac.com/property/ca/alhambra/91801/129-n-marguerita-ave-a/40195879/
34.153283,-118.454905,4542 Willis Ave # 106,Condominium,"2 beds, 2 baths","1,333 sqft",0.52 acres,1974,2265001062,1110673270,Los Angeles,31512,1,141303,,"
Zoning:

LAR3
		",09/15/2020,"$714,000","$552,000",https://www.realtytrac.com/property/ca/sherman-oaks/91403/4542-willis-ave-106/154402873/
33.765641,-118.182093,850 E Ocean Blvd # 812,Condominium,"1 bed, 1 bath","1,026 sqft",1.59 acres,1992,7265022093,1110673458,Los Angeles,45256,1,576601,1,"
Zoning:

LBPD5
		",09/15/2020,"$530,000","$570,000",https://www.realtytrac.com/property/ca/long-beach/90802/850-e-ocean-blvd-812/30540363/
34.077856,-118.173904,2828 Budau Ave,Single Family Residence,"3 beds, 2 baths",810 sqft,"4,800 sqft",1948,5217013006,1110673494,Los Angeles,7477,3,201602,292,"
Zoning:

LAR1
		",09/15/2020,"$620,000","$650,000",https://www.realtytrac.com/property/ca/los-angeles/90032/2828-budau-ave/29433577/
33.930371,-118.349996,11422 Birch Ave,Single Family Residence,"2 beds, 1 bath",862 sqft,"6,433 sqft",1941,4047003004,1110674073,Los Angeles,FAIRFAX PARK,2,602104,100,"
Zoning:

HAR3YY
		",09/15/2020,"$575,000","$572,000",https://www.realtytrac.com/property/ca/hawthorne/90250/11422-birch-ave/22921679/
34.174128,-118.36461,10725 Collins St,Single Family Residence,"2 beds, 1 bath","1,100 sqft","3,492 sqft",1929,2415020016,1110674132,Los Angeles,18307,2,124300,141,"
Zoning:

LAR1
		",09/15/2020,"$823,000","$849,000",https://www.realtytrac.com/property/ca/north-hollywood/91601/10725-collins-st/18570231/
,,4434 Bannister Ave,"Public School (administration, campus, dorms, instruction)",,,"4,237 sqft",,8545025035,1110674154,Los Angeles,,,,2,"
Zoning:

EMC3*
		",09/15/2020,"$769,000",,https://www.realtytrac.com/property/ca/el-monte/91732/4434-bannister-ave/325999536/
33.767178,-118.160288,280 Molino Ave # 201,Condominium,"2 beds, 2 baths","1,440 sqft","13,530 sqft",1970,7263027036,1110674860,Los Angeles,34991,3,576700,,"
Zoning:

LBR2A
		",09/15/2020,"$615,000","$622,000",https://www.realtytrac.com/property/ca/long-beach/90803/280-molino-ave-201/52016392/
34.05728,-118.464945,11601 Montana Ave # 8,Condominium,"2 beds, 3 baths","1,679 sqft","11,152 sqft",1980,4401024079,1110675178,Los Angeles,35313,1,264103,,"
Zoning:

LAR3
		",09/15/2020,"$1,275,000","$1,039,000",https://www.realtytrac.com/property/ca/los-angeles/90049/11601-montana-ave-8/40250478/
33.770006,-118.177869,1100 E 3rd St # 206,Condominium,"2 beds, 2 baths","1,902 sqft","11,434 sqft",1924,7275004085,1110675330,Los Angeles,60092,2,576501,1,"
Zoning:

LBR3S
		",09/15/2020,"$802,000","$718,000",https://www.realtytrac.com/property/ca/long-beach/90802/1100-e-3rd-st-206/205636652/
34.16236,-118.252279,1122 N Louise St # H,Condominium,"1 bed, 1 bath",785 sqft,"19,769 sqft",1955,5647010131,1110675450,Los Angeles,107,5,301100,1,"
Zoning:

GLR4*
		",10/30/2008,,"$445,000",https://www.realtytrac.com/property/ca/glendale/91207/1122-n-louise-st-h/145958899/
34.163292,-118.238612,1114 E Mountain St,Single Family Residence,"4 beds, 3 baths","2,935 sqft","10,265 sqft",1927,5646011005,1110675815,Los Angeles,ROSSMOYNE,1,301100,17,"
Zoning:

GLR1YY
		",09/15/2020,"$2,200,000","$1,992,000",https://www.realtytrac.com/property/ca/glendale/91207/1114-e-mountain-st/154785331/
34.002929,-118.205172,4501 S Downey Rd,"Store, Retail Outlet ",,"6,392 sqft","10,660 sqft",1948,6303017017,1110675849,Los Angeles,6056,1,532400,4,"
Zoning:

VEM*
		",09/15/2020,"$4,125,000",,https://www.realtytrac.com/property/ca/vernon/90058/4501-s-downey-rd/154839198/
34.640975,-118.208339,41736 Firenze St,Single Family Residence,"4 beds, 3 baths","2,952 sqft","17,297 sqft",2004,3111025007,1110675894,Los Angeles,53445,1,910202,46,"
Zoning:

LRSRR*
		",09/15/2020,"$600,000","$640,000",https://www.realtytrac.com/property/ca/lancaster/93536/41736-firenze-st/16902657/
34.156898,-118.375277,11219 Blix St,Single Family Residence,"3 beds, 2 baths","1,534 sqft","8,255 sqft",1925,2353027019,1110675959,Los Angeles,46,1,125402,31,"
Zoning:

LAR1
		",09/15/2020,"$1,400,000","$1,131,000",https://www.realtytrac.com/property/ca/north-hollywood/91602/11219-blix-st/40240749/
33.906408,-118.150228,13646 Verdura Ave,Single Family Residence,"2 beds, 2 baths","1,425 sqft","2,266 sqft",1964,6266028027,1110676012,Los Angeles,BIXBYS SUB,2,553400,17,"
Zoning:

DOR1&HFB*
		",09/15/2020,"$542,000","$494,000",https://www.realtytrac.com/property/ca/downey/90242/13646-verdura-ave/3433770/
34.068766,-118.159199,2121 Winthrop Dr,Single Family Residence,"2 beds, 2 baths","1,179 sqft","6,037 sqft",1940,5352010006,1110676174,Los Angeles,6199,4,481901,179,"
Zoning:

ALR1YY
		",09/15/2020,"$930,000","$756,000",https://www.realtytrac.com/property/ca/alhambra/91803/2121-winthrop-dr/20001475/
34.444899,-118.526825,27454 Garza Dr,Single Family Residence,"3 beds, 2 baths","1,456 sqft","15,919 sqft",1972,2807028022,1110676218,Los Angeles,30380,1,920017,56,"
Zoning:

SCUR2
		",09/15/2020,"$610,000","$554,000",https://www.realtytrac.com/property/ca/santa-clarita/91350/27454-garza-dr/143686312/
33.85495,-118.143277,5402 Pimenta Ave,Single Family Residence,"3 beds, 1 bath","1,041 sqft","5,668 sqft",1950,7159018018,1110676244,Los Angeles,14592,1,570701,326,"
Zoning:

LKR1YY
		",09/15/2020,"$670,000","$626,000",https://www.realtytrac.com/property/ca/lakewood/90712/5402-pimenta-ave/12141865/
34.278395,-118.461331,11477 Lev Ave,Single Family Residence,"4 beds, 2 baths","1,658 sqft","4,911 sqft",1977,2664026048,1110676873,Los Angeles,32660,2,109100,48,"
Zoning:

LAR1
		",09/15/2020,"$595,000","$608,000",https://www.realtytrac.com/property/ca/mission-hills/91345/11477-lev-ave/53146504/
33.828086,-118.175957,3845 Brayton Ave,Single Family Residence,"2 beds, 1 bath","1,366 sqft","7,455 sqft",1940,7137034006,1110677574,Los Angeles,10919,3,571900,26,"
Zoning:

LBR1N
		",09/15/2020,"$837,000","$765,000",https://www.realtytrac.com/property/ca/long-beach/90807/3845-brayton-ave/49132116/
34.215376,-118.609689,7955 Nevada Ave,Single Family Residence,"3 beds, 2 baths","1,649 sqft","7,981 sqft",1957,2012010026,1110677829,Los Angeles,22844,2,134304,26,"
Zoning:

LARS
		",09/15/2020,"$585,000","$643,000",https://www.realtytrac.com/property/ca/canoga-park/91304/7955-nevada-ave/54815194/
33.937143,-118.243231,1681 E 109th St,Single Family Residence,"2 beds, 1 bath","1,280 sqft","7,697 sqft",1926,6069002012,1110678057,Los Angeles,ALTON,5,242700,776,"
Zoning:

LAR2
		",09/15/2020,"$425,000","$406,000",https://www.realtytrac.com/property/ca/los-angeles/90059/1681-e-109th-st/40187549/
34.003656,-118.457397,1210 Morningside Way,Single Family Residence,"5 beds, 8 baths","8,091 sqft","10,858 sqft",2018,4244019023,1110678655,Los Angeles,DURLEY PARK,2,273100,199,"
Zoning:

LAR1
		",09/15/2020,"$6,800,000","$2,553,000",https://www.realtytrac.com/property/ca/venice/90291/1210-morningside-way/154536766/
34.072857,-118.353509,121 S Gardner St,Single Family Residence,"2 beds, 2 baths","1,352 sqft","5,984 sqft",1936,5512007005,1110678890,Los Angeles,7372,2,214501,408,"
Zoning:

LAR1
		",09/15/2020,"$1,580,000","$1,565,000",https://www.realtytrac.com/property/ca/los-angeles/90036/121-s-gardner-st/20324996/
34.676772,-118.084647,2530 E Avenue J14,Single Family Residence,"3 beds, 2 baths","1,357 sqft","7,347 sqft",1988,3150043019,1110678985,Los Angeles,44025,1,900507,19,"
Zoning:

LRA22*
		",09/15/2020,"$310,000","$285,000",https://www.realtytrac.com/property/ca/lancaster/93535/2530-e-avenue-j14/13006364/
34.238614,-118.487554,9235 Valjean Ave,Single Family Residence,"4 beds, 3 baths","2,572 sqft","8,485 sqft",1959,2676018026,1110679004,Los Angeles,21040,3,117301,61,"
Zoning:

LARS
		",09/15/2020,"$830,000","$814,000",https://www.realtytrac.com/property/ca/north-hills/91343/9235-valjean-ave/154446627/
33.958221,-118.292949,1029 W 88th St,"Triplex (3 units, any combination)","5 beds, 3 baths","1,683 sqft","6,087 sqft",1921,6047004050,1110679172,Los Angeles,GRIDER-HAMILTON OSWALD COS MA,1,600100,237,"
Zoning:

LCR320U*
		",09/15/2020,"$475,000","$547,000",https://www.realtytrac.com/property/ca/los-angeles/90044/1029-w-88th-st/152562373/
33.990208,-117.946526,16501 Wain Pl,Condominium,"3 beds, 3 baths","1,456 sqft",2.2 acres,1987,8207016032,1110679392,Los Angeles,39250,1,408624,4,"
Zoning:

LCRPD600015U*
		",09/15/2020,"$583,000","$522,000",https://www.realtytrac.com/property/ca/hacienda-heights/91745/16501-wain-pl/1515590/
34.108499,-118.4843,12353 Ridge Cir,Condominium,"2 beds, 3 baths","3,001 sqft",16.13 acres,1979,4490025023,1110679489,Los Angeles,32500,1,262301,,"
Zoning:

LARD6
		",09/15/2020,"$1,345,000","$2,206,000",https://www.realtytrac.com/property/ca/los-angeles/90049/12353-ridge-cir/154586154/
33.789153,-118.388151,2433 Via Sonoma,Single Family Residence,"5 beds, 5 baths","3,781 sqft",0.55 acres,1957,7545017044,1110679600,Los Angeles,7538,1,670326,12,"
Zoning:

PVR1*
		",09/15/2020,"$2,380,000","$2,259,000",https://www.realtytrac.com/property/ca/palos-verdes-estates/90274/2433-via-sonoma/8094799/
34.569,-118.0959,Vac/10th Ste/vic Avenue P8,Industrial - Vacant Land,,,3.95 acres,,3022016010,1110679924,Los Angeles,,1,910101,24,"
Zoning:

PDM1
		",09/15/2020,"$160,000",,https://www.realtytrac.com/property/ca/palmdale/93550/vac10th-stevic-avenue-p8/241219978/
