latitude,longitude,address,property_type,rooms,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url
34.037199,-118.525392,15232 De Pauw St,Single Family Residence,"3 beds, 2 baths","2,185 sqft","7,490 sqft",1951,4412020030,1114961113,Los Angeles,9300,3,262706,30,"
Zoning:

LAR1
		",01/25/2021,"$3,325,000","$2,753,000",1 Found,Moderate,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/pacific-palisades/90272/15232-de-pauw-st/154608966/
34.052769,-118.396774,1481 Reeves St,Apartment house (5+ units),,"8,083 sqft","7,425 sqft",1964,4306010015,1114961161,Los Angeles,7671,3,269100,132,"
Zoning:

LAR3
		",06/01/1978,"$362,500","$2,641,000",0 Found,Slightly High,8 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90035/1481-reeves-st/154562618/
34.238943,-118.462603,9300 Burnet Ave # 111,Condominium,"3 beds, 3 baths","1,603 sqft",2.39 acres,1998,2656031026,1114961400,Los Angeles,47437,2,117101,1,"
Zoning:

LARD3
		",01/25/2021,"$545,000","$499,900",3 Found,Low,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/north-hills/91343/9300-burnet-ave-111/49153530/
34.055002,-118.43236,10657 Holman Ave,Apartment house (5+ units),,"5,125 sqft","5,842 sqft",1962,4326025016,1114961573,Los Angeles,4677,2,265601,16,"
Zoning:

LAR3
		",06/09/1981,,"$1,022,000",3 Found,Slightly High,7 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90024/10657-holman-ave/154582070/
34.040809,-118.263206,1155 S Grand Ave # 317,Condominium,"1 bed, 1 bath","1,090 sqft",1.21 acres,2008,5139028027,1114961719,Los Angeles,62799,2,207900,1,"
Zoning:

LAR5
		",01/25/2021,"$600,000","$559,700",70 Found,Slightly High,20 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90015/1155-s-grand-ave-317/147908509/
33.868263,-118.090555,17912 Gridley Rd,Single Family Residence,"5 beds, 3 baths","2,232 sqft","6,553 sqft",1952,7035008056,1114962240,Los Angeles,LOS COYOTES RHO,1,554802,36,"
Zoning:

ATA10000*
		",01/25/2021,"$760,000","$1,025,000",5 Found,Moderate,6 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/artesia/90701/17912-gridley-rd/5282781/
33.798896,-118.345861,3433 Newton St,Condominium,"4 beds, 3 baths","1,807 sqft","6,050 sqft",1993,7535010025,1114962253,Los Angeles,,2,651402,1,"
Zoning:

TORR-LM
		",01/25/2021,"$857,000","$928,600",2 Found,Low,10 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/torrance/90505/3433-newton-st/154916568/
34.046454,-118.005579,518 Obar Dr,Single Family Residence,"2 beds, 1 bath",714 sqft,"7,100 sqft",1948,8110015002,1114962270,Los Angeles,13837,2,408301,83,"
Zoning:

LCR16000*
		",08/19/1977,"$31,000","$330,700",10 Found,Moderate,8 Found,1 Found,Average,https://www.realtytrac.com/property/ca/la-puente/91746/518-obar-dr/154718413/
34.014758,-118.472307,1520 Pacific St,Single Family Residence,"2 beds, 2 baths","1,384 sqft","6,065 sqft",1940,4284037005,1114962468,Los Angeles,9446,3,702201,5,"
Zoning:

SMR2*
		",01/25/2021,"$1,690,000","$2,134,000",3 Found,Moderate,12 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90405/1520-pacific-st/46011609/
34.074788,-118.053041,3626 Baldwin Ave # 3,Condominium,"2 beds, 1 bath",869 sqft,"13,849 sqft",1980,8578007029,1114962500,Los Angeles,38263,1,432802,,"
Zoning:

EMR3*
		",01/25/2021,"$302,000","$277,300",2 Found,Moderate,19 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/el-monte/91731/3626-baldwin-ave-3/154982779/
34.110279,-117.909576,717 S Azusa Ave # D,Condominium,"3 beds, 3 baths","1,930 sqft",0.62 acres,2016,8620006116,1114962748,Los Angeles,,1,404503,1,"
Zoning:

AZP1D*
		",01/25/2021,"$542,000","$563,900",9 Found,Moderate,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/azusa/91702/717-s-azusa-ave-d/251915833/
34.683651,-118.125674,44017 Kirkland Ave,Single Family Residence,"4 beds, 2 baths","1,553 sqft","6,145 sqft",1980,3141012022,1114962786,Los Angeles,30785,2,900501,39,"
Zoning:

LRR16500*
		",04/30/1985,"$12,500","$313,300",9 Found,Moderate,2 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/lancaster/93535/44017-kirkland-ave/52960972/
34.194235,-118.655744,24357 Welby Way,Single Family Residence,"4 beds, 2 baths","1,570 sqft","7,045 sqft",1960,2034004005,1114962976,Los Angeles,21696,1,135203,335,"
Zoning:

LARS
		",01/25/2021,"$790,000","$923,500",3 Found,Very Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/canoga-park/91307/24357-welby-way/23344619/
33.988123,-118.417745,4907 S Centinela Ave,Single Family Residence,"4 beds, 2 baths","2,305 sqft","3,050 sqft",1953,4221006025,1114962981,Los Angeles,7428,4,275311,123,"
Zoning:

LAR3
		",01/25/2021,"$1,071,000","$1,600,000",8 Found,Slightly High,8 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/4907-s-centinela-ave/144580120/
33.7675,-118.165239,232 Junipero Ave # D1,Condominium,"1 bed, 1 bath",883 sqft,"13,271 sqft",1967,7263008049,1114963107,Los Angeles,27514,3,576700,1,"
Zoning:

LBR2A
		",01/25/2021,"$380,000","$350,900",14 Found,Slightly High,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/long-beach/90803/232-junipero-ave-d1/154883109/
34.5293,-117.9632,Vac/cor Avenue S12/125th Ste,Residential - Vacant Land,,,2.92 acres,,3039009030,1114963531,Los Angeles,,1,910002,111,"
Zoning:

LCA11*
		",01/25/2021,"$12,000",,0 Found,,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/sun-village/93543/vaccor-avenue-s12125th-ste/241224152/
,,Vac/ave E2/vic 28th Stw,Industrial - Vacant Land,,,2.51 acres,,3117008019,1114963717,Los Angeles,,2,900900,19,"
Zoning:

LRA12*
		",01/25/2021,"$116,000",,0 Found,Moderate,2 Found,1 Found,,https://www.realtytrac.com/property/ca/lancaster/93536/vacave-e2vic-28th-stw/241243153/
33.99263,-118.438846,4074 Michael Ave,Single Family Residence,"2 beds, 1 bath",996 sqft,"5,503 sqft",1947,4230017018,1114963858,Los Angeles,6735,1,275400,97,"
Zoning:

LAR1
		",01/25/2021,"$2,565,000","$2,369,000",4 Found,Slightly High,13 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/4074-michael-ave/153744436/
34.482051,-118.373521,13590 Davenport Rd,Single Family Residence,"4 beds, 3 baths","2,362 sqft",7.43 acres,1964,3211005013,1114963903,Los Angeles,,1,910808,29,"
Zoning:

LCA11*
		",01/25/2021,"$840,000","$989,700",0 Found,,2 Found,1 Found,,https://www.realtytrac.com/property/ca/agua-dulce/91390/13590-davenport-rd/149915234/
34.040473,-117.969371,14537 Hartsville St,Single Family Residence,"3 beds, 2 baths","1,350 sqft","7,471 sqft",1956,8203020016,1114964527,Los Angeles,21230,3,407102,129,"
Zoning:

LPR1*
		",01/25/2021,"$566,000","$514,300",13 Found,Moderate,13 Found,1 Found,Average,https://www.realtytrac.com/property/ca/la-puente/91744/14537-hartsville-st/19802284/
34.207206,-118.363455,7516 Cartwright Ave,"Quadplex (4 Units, Any Combination)","6 beds, 4 baths","2,599 sqft","6,986 sqft",1953,2410010021,1114964541,Los Angeles,8191,1,123020,25,"
Zoning:

LARD1.5
		",03/25/1969,"$28,000","$755,000",8 Found,Low,12 Found,1 Found,Average,https://www.realtytrac.com/property/ca/sun-valley/91352/7516-cartwright-ave/154420816/
34.020699,-117.873433,535 San Roque Dr,Single Family Residence,"4 beds, 2 baths","1,727 sqft","12,600 sqft",1977,8734016024,1114964596,Los Angeles,27315,3,403401,17,"
Zoning:

WAR17200*
		",01/25/2021,"$798,000","$717,000",3 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/walnut/91789/535-san-roque-dr/155002179/
34.224819,-118.379748,11391 Luddington St,MISCELLANEOUS   (Commercial),,794 sqft,"7,499 sqft",1947,2632008015,1114964994,Los Angeles,6338,3,121900,8,"
Zoning:

LAM1
		",01/25/2021,"$500,000","$445,000",9 Found,Low,29 Found,1 Found,Average,https://www.realtytrac.com/property/ca/sun-valley/91352/11391-luddington-st/154443566/
34.14788,-118.465216,15227 Del Gado Dr,Single Family Residence,"4 beds, 5 baths","4,053 sqft","13,240 sqft",1928,2277003018,1114965130,Los Angeles,5822,2,141600,836,"
Zoning:

LAR1
		",01/25/2021,"$2,595,000","$2,579,000",0 Found,,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sherman-oaks/91403/15227-del-gado-dr/150742084/
34.100333,-117.959179,4826 Elizabeth St,Single Family Residence,"1 bed, 1 bath",560 sqft,"6,226 sqft",1953,8414015051,1114965370,Los Angeles,4911,1,405001,3,"
Zoning:

BPR1*
		",01/25/2021,"$400,000","$422,300",5 Found,Moderate,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/4826-elizabeth-st/18400757/
33.989281,-117.823275,1772 Aspen Grove Ln,Single Family Residence,"3 beds, 2 baths","2,130 sqft","9,719 sqft",1967,8293019021,1114965550,Los Angeles,23840,2,403323,46,"
Zoning:

LCR18000*
		",01/25/2021,"$938,000","$954,500",0 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/diamond-bar/91765/1772-aspen-grove-ln/3149799/
34.145042,-118.743379,5314 Lewis Rd,Single Family Residence,"3 beds, 2 baths","1,841 sqft","15,481 sqft",1978,2055006039,1114965586,Los Angeles,,1,800327,1,"
Zoning:

AHRA10000*
		",01/25/2021,"$981,000","$828,300",0 Found,Very Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/agoura-hills/91301/5314-lewis-rd/52151113/
33.802777,-118.154939,2540 N Palm Dr,"Warehouse, Storage",,"14,031 sqft",0.62 acres,1990,7217002064,1114965615,Los Angeles,ALAMITOS TR,1,573403,ALAMI,"
Zoning:

SHM2*
		",01/25/2021,"$2,200,000",,3 Found,Slightly High,22 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/signal-hill/90755/2540-n-palm-dr/30112712/
34.080504,-118.295694,549 N Heliotrope Dr,"Duplex (2 units, any combination)","4 beds, 2 baths","2,506 sqft","7,998 sqft",1927,5520008011,1114965627,Los Angeles,PIONEER INVESTMENT & TRUST COS,3,192610,95,"
Zoning:

LAR3
		",01/25/2021,"$1,240,000","$1,213,000",13 Found,Slightly High,8 Found,2 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90004/549-n-heliotrope-dr/34812341/
33.870073,-118.292734,221 Citrine Ct,Single Family Residence,"4 beds, 3 baths","2,179 sqft","4,027 sqft",2000,6111042030,1114965790,Los Angeles,52943,3,603200,66,"
Zoning:

GAESSP
		",01/25/2021,"$757,000","$949,000",2 Found,Moderate,23 Found,1 Found,Average,https://www.realtytrac.com/property/ca/gardena/90248/221-citrine-ct/218877/
34.682808,-118.125151,333 E Avenue J7,Single Family Residence,"3 beds, 1 bath","1,298 sqft","6,127 sqft",1983,3141021042,1114965868,Los Angeles,30785,2,900501,18,"
Zoning:

LRR16500*
		",04/30/1985,"$83,900","$298,100",8 Found,Moderate,2 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/lancaster/93535/333-e-avenue-j7/17408126/
33.998999,-117.942995,1433 Forest Glen Dr # 152,Condominium,"2 beds, 2 baths",980 sqft,12.85 acres,1972,8207003185,1114965908,Los Angeles,31128,1,408623,,"
Zoning:

LCR3*
		",01/25/2021,"$400,000","$375,300",3 Found,Moderate,6 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/hacienda-heights/91745/1433-forest-glen-dr-152/54058120/
34.162121,-118.259078,1114 Melrose Ave # 3,Condominium,"2 beds, 3 baths","1,399 sqft","7,582 sqft",1985,5636011086,1114965964,Los Angeles,43236,2,301204,1,"
Zoning:

GLR4YY
		",01/25/2021,"$725,000","$722,100",1 Found,Low,4 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/glendale/91202/1114-melrose-ave-3/17617651/
34.098244,-117.890923,1027 Star Ruby Dr,Condominium,"2 beds, 3 baths","1,070 sqft",0.98 acres,2014,8421025044,1114966372,Los Angeles,,1,406000,1,"
Zoning:

CVC4*
		",01/25/2021,"$480,000","$418,700",9 Found,Moderate,11 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/covina/91722/1027-star-ruby-dr/249296858/
34.081467,-118.371919,546 N Kings Rd,Apartment house (5+ units),"10 beds, 8 baths","5,469 sqft","5,756 sqft",1963,5528014029,1114966474,Los Angeles,6072,1,700400,4,"
Zoning:

WDR3C*
		",05/25/1994,,"$1,901,000",1 Found,Slightly High,7 Found,1 Found,Average,https://www.realtytrac.com/property/ca/west-hollywood/90048/546-n-kings-rd/154767777/
33.947735,-118.260384,811 E 98th St,Single Family Residence,"2 beds, 1 bath","1,265 sqft","4,800 sqft",1926,6050022028,1114966495,Los Angeles,8390,3,240700,58,"
Zoning:

LAR1
		",01/25/2021,"$515,000","$556,400",68 Found,Slightly High,4 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90002/811-e-98th-st/24377443/
34.11026,-118.237603,3235 Eagle Rock Blvd,Single Family Residence,"2 beds, 1 bath","1,069 sqft","6,209 sqft",1909,5457016041,1114966515,Los Angeles,LOS ANGELES 04,2,186403,4,"
Zoning:

LAR3
		",07/24/1975,"$17,500","$959,500",15 Found,Slightly High,16 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90065/3235-eagle-rock-blvd/26180942/
34.231702,-118.25936,4250 Lauderdale Ave,Single Family Residence,"2 beds, 2 baths","1,264 sqft","5,696 sqft",1953,5604015047,1115203726,Los Angeles,13694,5,300400,46,"
Zoning:

GLR1YY
		",06/05/1978,,"$715,300",2 Found,,2 Found,0 Found,Excellent,https://www.realtytrac.com/property/ca/la-crescenta/91214/4250-lauderdale-ave/140950147/
34.193304,-118.313976,1120 N 6th St,Single Family Residence,"3 beds, 3 baths","2,445 sqft","10,361 sqft",1956,2459007006,1114966934,Los Angeles,5877,1,310300,9,"
Zoning:

BUR1YY
		",01/25/2021,"$1,700,000","$1,164,000",2 Found,Low,8 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/burbank/91504/1120-n-6th-st/144470061/
34.022809,-118.791226,28382 Rey De Copas Ln,Condominium,"2 beds, 3 baths","1,378 sqft","3,889 sqft",1974,4467031049,1114966989,Los Angeles,28784,3,800408,,"
Zoning:

LCRPD2000025U
		",01/25/2021,"$750,000","$591,500",0 Found,Moderate,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/malibu/90265/28382-rey-de-copas-ln/154619686/
34.372307,-118.504527,21103 Oakleaf Canyon Dr,Single Family Residence,"5 beds, 3 baths","2,960 sqft","6,892 sqft",2002,2833037060,1114967400,Los Angeles,51963,1,920337,38,"
Zoning:

SCUR3
		",01/25/2021,"$791,000","$791,200",0 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/newhall/91321/21103-oakleaf-canyon-dr/21035181/
34.508782,-118.162134,34557 Desert Rd,Single Family Residence,"6 beds, 5 baths","4,369 sqft",1.53 acres,2005,3057030029,1114967683,Los Angeles,49240-03,1,910804,31,"
Zoning:

LCA21*
		",01/25/2021,"$970,000","$1,155,000",0 Found,,2 Found,2 Found,,https://www.realtytrac.com/property/ca/acton/93510/34557-desert-rd/9024583/
34.207343,-118.363465,7522 Cartwright Ave,"Duplex (2 units, any combination)","4 beds, 2 baths","1,711 sqft","6,677 sqft",1950,2410010022,1114967735,Los Angeles,8191,1,123020,25,"
Zoning:

LARD1.5
		",04/19/1974,"$21,500","$562,900",8 Found,Low,12 Found,1 Found,Average,https://www.realtytrac.com/property/ca/sun-valley/91352/7522-cartwright-ave/140788262/
34.094378,-118.229896,2610 Granada St,Single Family Residence,"2 beds, 1 bath",803 sqft,"6,750 sqft",1909,5453001003,1114967863,Los Angeles,SALZGEBER TRACE,1,185320,17,"
Zoning:

LARD3
		",01/25/2021,"$475,000","$495,600",14 Found,Slightly High,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90065/2610-granada-st/150182111/
33.949458,-117.998437,9650 El Venado Dr,Single Family Residence,"3 beds, 3 baths","3,152 sqft","20,954 sqft",1954,8224020002,1114967922,Los Angeles,17,2,500202,40,"
Zoning:

WHRE*
		",,,"$1,004,000",0 Found,Moderate,7 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/whittier/90603/9650-el-venado-dr/140307823/
34.06378,-118.471017,11750 W Sunset Blvd # 324,Condominium,"2 beds, 2 baths",894 sqft,0.93 acres,1965,4401002091,1114968062,Los Angeles,36955,1,264102,,"
Zoning:

LAR3
		",01/25/2021,"$650,000","$732,400",1 Found,Slightly High,7 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90049/11750-w-sunset-blvd-324/2718235/
34.163217,-118.094223,2717 Cooley Pl,Single Family Residence,"2 beds, 1 bath",771 sqft,"6,382 sqft",1939,5751013014,1114968108,Los Angeles,7446,1,462500,176,"
Zoning:

PSR6
		",01/25/2021,"$760,000","$783,500",3 Found,Moderate,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/pasadena/91107/2717-cooley-pl/154799003/
34.052232,-118.408468,2222 Avenue Of The Stars # 1205,Condominium,"2 beds, 2 baths","1,339 sqft",4.08 acres,1964,4329004065,1114968126,Los Angeles,26242,2,267901,,"
Zoning:

LAR4
		",01/25/2021,"$1,601,000","$1,830,000",1 Found,Slightly High,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90067/2222-avenue-of-the-stars-1205/28392935/
34.654877,-118.239998,6125 Phaeton Pl,Single Family Residence,"3 beds, 3 baths","2,144 sqft","11,135 sqft",1987,3204033056,1114968377,Los Angeles,44330,2,901205,79,"
Zoning:

LCR110000*
		",01/25/2021,"$470,000","$427,900",1 Found,Moderate,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/quartz-hill/93536/6125-phaeton-pl/21782349/
34.170724,-118.581129,5567 Mason Ave,Single Family Residence,"3 beds, 4 baths","2,012 sqft","11,533 sqft",1960,2151029039,1114968617,Los Angeles,22975,1,137104,22,"
Zoning:

LARS
		",01/25/2021,"$1,170,000","$1,129,000",5 Found,Very Low,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/woodland-hills/91367/5567-mason-ave/20701748/
34.042689,-118.349786,1814 S Sycamore Ave,"Quadplex (4 Units, Any Combination)","8 beds, 4 baths","3,376 sqft","5,628 sqft",1946,5067016029,1114968620,Los Angeles,5955,2,218300,34,"
Zoning:

LARD1.5
		",01/25/2021,"$900,000","$890,000",27 Found,Slightly High,10 Found,2 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90019/1814-s-sycamore-ave/21201348/
33.764198,-118.308823,2011 Stonewood Ct,Condominium,"2 beds, 3 baths","1,351 sqft",10.7 acres,1979,7442030036,1114968678,Los Angeles,28316,1,295103,,"
Zoning:

LARD2
		",01/25/2021,"$600,000","$605,800",1 Found,Very Low,3 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/san-pedro/90732/2011-stonewood-ct/26232514/
34.003713,-118.807549,7372 Birdview Ave,Single Family Residence,"3 beds, 3 baths","2,780 sqft",0.65 acres,1979,4468003021,1114968771,Los Angeles,,2,800408,33,"
Zoning:

LCR220000*
		",03/04/1963,,"$1,767,000",0 Found,Moderate,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/malibu/90265/7372-birdview-ave/149651856/
33.990181,-118.041172,12625 Orange Dr,"Duplex (2 units, any combination)","4 beds, 2 baths","1,716 sqft","6,925 sqft",1950,8134033032,1114969111,Los Angeles,C G WARNERS TR,1,501501,1,"
Zoning:

WHR3YY
		",01/25/2021,"$725,000","$735,300",6 Found,Moderate,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/whittier/90601/12625-orange-dr/142940506/
33.774104,-118.401107,6938 Willowtree Dr,Single Family Residence,"5 beds, 3 baths","2,690 sqft","8,184 sqft",1963,7583004011,1114969127,Los Angeles,27135,2,670413,77,"
Zoning:

RPRS10000*
		",01/25/2021,"$1,595,000","$1,304,000",2 Found,Very Low,2 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/rancho-palos-verdes/90275/6938-willowtree-dr/154711778/
34.148545,-118.440302,14101 Dickens St # 5,Condominium,"3 beds, 3 baths","1,512 sqft",0.66 acres,1974,2266013061,1114969178,Los Angeles,31415,3,141202,,"
Zoning:

LARD1.5
		",01/25/2021,"$877,000","$534,900",0 Found,,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sherman-oaks/91423/14101-dickens-st-5/145564274/
34.262786,-118.306654,10646 Woodward Ave,Single Family Residence,"2 beds, 2 baths","1,210 sqft","5,749 sqft",1946,2556016021,1114969216,Los Angeles,3719,2,103102,48,"
Zoning:

LAR1
		",01/25/2021,"$500,000","$633,700",10 Found,,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/sunland/91040/10646-woodward-ave/45884642/
33.76197,-118.148931,3665 E 1st St # 307,Condominium,"2 beds, 2 baths","1,238 sqft","14,972 sqft",1972,7256005101,1114969217,Los Angeles,23811,3,577200,,"
Zoning:

LBR4R
		",06/02/2006,"$440,000","$422,400",4 Found,Slightly High,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/long-beach/90803/3665-e-1st-st-307/3728237/
