latitude,longitude,home_size,lot_size,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,geometry,neighborhood,sale_price,sale_price_cpi,age
34.068788,-117.796173,1242.0,5840.0,2,Moderately High,10,Average,3.0,2.0,POINT (-117.796173 34.068788),651.8299125207416,687.749954561976,688.5577028957418,60.0
33.951793,-118.257403,1518.0,5027.0,63,Slightly High,5,Poor,3.0,2.0,POINT (-118.257403 33.951793),669.3725336788415,734.1661937191061,735.028456981721,79.0
34.014943,-117.87403799999998,1588.0,7150.0,3,Low,2,Average,4.0,2.0,POINT (-117.874038 34.014943),882.2620576098236,826.4381404557754,827.4087752431509,44.0
34.439249,-118.415115,3035.0,5769.0,0,Low,3,Above Average,4.0,4.0,POINT (-118.415115 34.439249),754.1158597022891,840.8329203831163,841.8204615467469,14.0
33.978687,-118.072122,889.0,6035.0,11,Moderate,4,Average,2.0,1.0,POINT (-118.072122 33.978687),665.2417673605784,734.8469228349534,735.7099856000698,71.0
34.191833,-118.163645,1398.0,9827.0,3,Moderate,4,Poor,3.0,2.0,POINT (-118.163645 34.191833),861.0586403214015,956.5563234854495,957.6797794323725,81.0
34.034301,-117.765021,1516.0,6384.0,5,Moderately High,2,Above Average,3.0,2.0,POINT (-117.765021 34.034301),651.8299125207416,1100.0,1101.2919276275466,40.0
33.966125,-118.301793,1126.0,6675.0,54,Slightly High,4,Poor,2.0,1.0,POINT (-118.301793 33.966125),666.8926269162148,1000.0,1001.1744796614059,95.0
34.054590999999995,-118.046577,1993.0,7958.0,8,Slightly High,17,Average,3.0,2.0,POINT (-118.046577 34.05459099999999),645.260760817003,836.6600265340755,837.6426667187512,26.0
34.072049,-118.019358,1190.0,16311.0,13,Moderate,9,Above Average,2.0,1.0,POINT (-118.019358 34.072049),679.0199182117867,707.1067811865476,707.9372637194933,84.0
34.193798,-118.222275,3069.0,10431.0,0,Low,4,Excellent,5.0,4.0,POINT (-118.222275 34.193798),900.964697477965,1304.7988350699889,1306.3312947640047,49.0
33.772177,-118.20171,504.0,932.0,5,Slightly High,14,Average,1.0,1.0,POINT (-118.20171 33.772177),790.8073185403072,618.0614856144978,618.7873862588503,107.0
33.781107,-118.146342,450.0,1640.0,12,Slightly High,7,Average,1.0,1.0,POINT (-118.146342 33.781107),790.8073185403072,678.2329983125268,679.0295691747392,97.0
34.248321000000004,-118.49718500000002,1296.0,7505.0,1,Low,4,Average,3.0,2.0,POINT (-118.497185 34.248321),829.6134585717247,812.403840463596,813.3579922510686,64.0
34.107318,-117.87442,1302.0,7183.0,4,Low,6,Average,4.0,2.0,POINT (-117.87442 34.107318),800.215244245759,741.6198487095663,742.4908661383706,64.0
33.89819,-118.228041,1214.0,5987.0,24,High,20,Poor,3.0,1.0,POINT (-118.228041 33.89819),630.6642838467009,728.0109889280518,728.8660230278279,91.0
33.985899,-117.877345,1606.0,7413.0,4,Very Low,4,Excellent,4.0,3.0,POINT (-117.877345 33.985899),793.0121946163231,804.3631020876082,805.3078101913954,47.0
34.049115,-117.92963600000002,1045.0,10720.0,14,Low,5,Above Average,3.0,1.0,POINT (-117.929636 34.049115),731.9389473991702,674.5368781616021,675.3291080058711,69.0
34.164942,-118.589281,1851.0,6249.0,5,Very Low,8,Above Average,4.0,2.0,POINT (-118.589281 34.164942),913.0715330159154,943.3981132056604,944.5061151022292,68.0
33.933710999999995,-118.199999,805.0,5196.0,19,Slightly High,10,Average,2.0,1.0,POINT (-118.199999 33.933711),587.9099604652276,663.32495807108,664.1040197432375,76.0
34.11162,-118.380672,1359.0,5235.0,0,Slightly High,2,Above Average,3.0,2.0,POINT (-118.380672 34.11162),1071.6969533460049,1288.0217389469792,1289.534494282821,63.0
34.118269,-118.276941,3006.0,9360.0,2,Slightly High,2,Above Average,3.0,3.0,POINT (-118.276941 34.118269),1039.3426590512602,1296.148139681572,1297.6704393097973,41.0
34.113271000000005,-117.706378,2244.0,10954.0,0,Low,4,Excellent,4.0,2.0,POINT (-117.706378 34.113271),790.9299160441853,816.7006795638167,817.6598779014208,58.0
34.163567,-118.353773,1657.0,8197.0,5,Low,7,Excellent,2.0,2.0,POINT (-118.353773 34.163567),879.8952494473324,1012.4228365658294,1013.6119065961188,83.0
34.006408,-118.35076399999998,2011.0,9497.0,2,Slightly High,3,Poor,3.0,2.0,POINT (-118.350764 34.006408),933.3643413723698,1224.744871391589,1226.1833093334496,65.0
34.414373,-118.460529,1328.0,7595.0,1,Low,6,Above Average,3.0,2.0,POINT (-118.460529 34.414373),754.1158597022891,764.8529270389178,765.7512312456918,61.0
33.972592,-118.179262,1072.0,3322.0,15,Moderate,10,Average,2.0,1.0,POINT (-118.179262 33.972592),594.633202151014,720.4165461731151,721.2626607543357,58.0
34.159661,-118.368457,1184.0,8400.0,8,Low,7,Average,2.0,1.0,POINT (-118.368457 34.159661),791.7222096289922,1146.7344941179715,1148.0813104583456,91.0
34.108732,-118.417772,2361.0,9568.0,0,Moderate,2,Above Average,3.0,3.0,POINT (-118.417772 34.108732),980.1372588754194,1305.7564857200596,1307.2900701552867,60.0
33.934151,-118.18138799999998,1365.0,7181.0,11,Slightly High,24,Average,2.0,1.0,POINT (-118.181388 33.934151),673.3862223111025,734.8469228349534,735.7099856000698,71.0
34.038032,-118.471458,952.0,2871.0,0,Moderate,39,Excellent,2.0,1.0,POINT (-118.471458 34.038032),1082.5828298508598,1142.5847889762929,1143.9267315723775,97.0
33.780891,-118.149617,852.0,2495.0,12,Slightly High,8,Average,2.0,1.0,POINT (-118.149617 33.780891),790.8073185403072,764.8529270389178,765.7512312456918,100.0
33.910872999999995,-118.014606,1445.0,6444.0,9,Low,4,Average,3.0,2.0,POINT (-118.014606 33.910873),783.2162914532569,787.4007874011811,788.3255736113588,62.0
34.163476,-118.16151,1443.0,6794.0,2,Moderate,4,Poor,2.0,2.0,POINT (-118.16151 34.163476),890.714954100597,903.3271832508972,904.3881226552205,32.0
33.922346000000005,-118.364367,1276.0,5001.0,4,Slightly High,8,Above Average,3.0,2.0,POINT (-118.364367 33.922346),791.5244987503697,806.2257748298549,807.1726706048939,73.0
33.967982,-118.040356,848.0,4477.0,6,Moderate,14,Average,2.0,1.0,POINT (-118.040356 33.967982),713.5591594463555,703.5623639735144,704.388683660532,95.0
34.171552,-118.583016,1705.0,9565.0,4,Very Low,4,Average,4.0,2.0,POINT (-118.583016 34.171552),913.0715330159154,957.8622030334009,958.987192709293,60.0
34.711882,-118.154483,1335.0,6267.0,4,Moderate,2,Poor,2.0,2.0,POINT (-118.154483 34.711882),585.9924054294548,575.3259945457011,576.0017032249731,19.0
34.677091,-118.151337,1374.0,6718.0,4,Moderate,5,Average,4.0,2.0,POINT (-118.151337 34.677091),585.9924054294548,514.78150704935,515.3861074594474,65.0
34.45084,-118.506505,1566.0,6539.0,2,Low,3,Excellent,3.0,2.0,POINT (-118.506505 34.45084),754.1158597022891,758.287544405155,759.1781377035563,54.0
34.037523,-118.430345,1222.0,5819.0,3,Slightly High,9,Above Average,2.0,1.0,POINT (-118.430345 34.037523),1047.936961341634,1140.175425099138,1141.5145379463518,80.0
34.201019,-118.64682,1598.0,14802.0,2,Very Low,3,Excellent,3.0,2.0,POINT (-118.64682 34.201019),824.1942676003653,836.6600265340755,837.6426667187512,56.0
34.157793,-118.350106,1649.0,6300.0,6,Low,3,Excellent,3.0,2.0,POINT (-118.350106 34.157793),879.8952494473324,989.9494936611666,991.1121692072908,79.0
34.267563,-118.476821,1226.0,6881.0,3,Low,5,Above Average,3.0,2.0,POINT (-118.476821 34.267563),786.4228379378518,815.4753215150046,816.4330806945025,61.0
34.201618,-118.623801,1719.0,7757.0,4,Very Low,3,Average,3.0,2.0,POINT (-118.623801 34.201618),824.1942676003653,777.8174593052023,778.7309900914427,61.0
34.687616,-118.171524,1037.0,6850.0,2,Moderate,4,Average,3.0,2.0,POINT (-118.171524 34.687616),585.9924054294548,524.4044240850758,525.020326415515,63.0
34.047952,-118.379609,1214.0,3596.0,4,Slightly High,5,Average,2.0,2.0,POINT (-118.379609 34.047952),968.7807956560013,1170.4699910719626,1171.8446842707626,80.0
34.039190000000005,-118.381567,1708.0,4999.0,4,Slightly High,6,Average,3.0,2.0,POINT (-118.381567 34.03919),891.2739181885838,1093.1605554537723,1094.444450292804,89.0
33.798323,-118.110537,1506.0,5779.0,5,Slightly High,4,Excellent,4.0,2.0,POINT (-118.110537 33.798323),790.8073185403072,854.4003745317531,855.4038503943383,67.0
34.013913,-118.327438,1887.0,6154.0,36,Slightly High,5,Poor,3.0,2.0,POINT (-118.327438 34.013913),806.4526797357852,974.6794344808964,975.8241756530849,81.0
33.829046000000005,-118.131212,1423.0,5208.0,1,Slightly High,4,Above Average,3.0,2.0,POINT (-118.131212 33.82904600000001),790.8073185403072,913.7833441248532,914.8565640774594,75.0
34.410798,-118.587632,3504.0,6102.0,0,Low,4,Excellent,4.0,4.0,POINT (-118.587632 34.410798),977.9866814689072,1072.3805294763608,1073.6400185975185,17.0
34.12095,-118.185888,788.0,4411.0,15,Slightly High,6,Average,3.0,1.0,POINT (-118.185888 34.12095),800.2914144871164,940.7443861113389,941.8492712594086,96.0
33.968841,-118.392588,1001.0,6008.0,4,Slightly High,11,Average,3.0,1.0,POINT (-118.392588 33.968841),1010.9409127858843,1083.97416943394,1085.2472750494296,76.0
34.174631,-118.407068,2245.0,8100.0,6,Low,5,Average,4.0,3.0,POINT (-118.407068 34.174631),867.1138313700914,1095.4451150103323,1096.7316930180984,72.0
34.655976,-118.254817,2138.0,9454.0,1,Moderate,2,Above Average,3.0,3.0,POINT (-118.254817 34.655976),585.9924054294548,651.9202405202649,652.6859075836148,10.0
33.897316,-118.027618,1227.0,10128.0,3,Low,18,Excellent,3.0,2.0,POINT (-118.027618 33.897316),783.2162914532569,818.535277187245,819.4966302224447,66.0
34.115901,-117.86526299999998,1864.0,13898.0,3,Low,4,Above Average,4.0,2.0,POINT (-117.865263 34.115901),800.215244245759,852.0563361656317,853.0570590028303,59.0
34.256879,-118.324469,2147.0,6443.0,4,Low,2,Above Average,3.0,2.0,POINT (-118.324469 34.256879),802.678683193604,966.9539802906858,968.0896480740528,35.0
33.996514000000005,-118.11440900000001,1176.0,7200.0,6,Moderate,10,Average,3.0,1.0,POINT (-118.114409 33.996514),729.893778999062,717.6350047203662,718.4778524377233,72.0
34.65535,-118.211442,1330.0,10217.0,1,Moderate,2,Above Average,3.0,2.0,POINT (-118.211442 34.65535),625.0605041465147,618.4658438426491,619.1922193975165,23.0
33.98878,-118.057113,1242.0,5784.0,8,Moderate,7,Average,2.0,1.0,POINT (-118.057113 33.98878),713.5591594463555,790.5694150420949,791.4979227409914,72.0
33.906191,-118.235836,734.0,2605.0,15,High,14,Poor,3.0,1.0,POINT (-118.235836 33.906191),606.7286532869186,659.545297913646,660.3199204518214,72.0
33.79581,-118.100196,1390.0,5712.0,3,Slightly High,3,Excellent,3.0,2.0,POINT (-118.100196 33.79581),790.8073185403072,854.4003745317531,855.4038503943383,67.0
33.989935,-118.081476,1075.0,5828.0,7,Moderate,3,Poor,2.0,1.0,POINT (-118.081476 33.989935),669.990299560016,547.7225575051662,548.3658465090492,70.0
34.158709,-118.238262,1493.0,6713.0,1,Low,6,Above Average,2.0,2.0,POINT (-118.238262 34.158709),900.964697477965,950.263121456368,951.3791861655027,79.0
34.130487,-118.709894,1355.0,8969.0,0,Very Low,2,Above Average,3.0,2.0,POINT (-118.709894 34.130487),978.0210343399729,916.515138991168,917.5915673812838,31.0
34.648694,-118.222626,1040.0,10022.0,2,Moderate,2,Above Average,3.0,1.0,POINT (-118.222626 34.648694),625.0605041465147,564.3580423808985,565.0208694234257,65.0
33.9436,-118.1974,1006.0,3903.0,17,Slightly High,9,Average,3.0,2.0,POINT (-118.1974 33.9436),673.3862223111025,738.24115301167,739.1082022310951,97.0
33.816275,-118.106342,1733.0,5708.0,5,Slightly High,4,Excellent,3.0,2.0,POINT (-118.106342 33.816275),790.8073185403072,855.5699854482975,856.5748349951159,68.0
34.271671999999995,-118.488484,1760.0,7199.0,4,Low,4,Above Average,4.0,2.0,POINT (-118.488484 34.271672),786.4228379378518,830.6623862918075,831.6379823700022,63.0
34.084111,-117.906454,2361.0,9335.0,15,Low,9,Above Average,4.0,3.0,POINT (-117.906454 34.084111),731.9389473991702,860.5230967266364,861.5337636019119,58.0
34.104723,-118.371315,1224.0,3607.0,0,Slightly High,4,Above Average,2.0,2.0,POINT (-118.371315 34.104723),1071.6969533460049,1246.9963913339925,1248.460963233461,53.0
33.94572,-118.010967,1136.0,5983.0,4,Moderate,2,Above Average,3.0,1.0,POINT (-118.010967 33.94572),713.5591594463555,777.8174593052023,778.7309900914427,69.0
33.842545,-118.368462,1834.0,5603.0,2,Low,6,Excellent,4.0,2.0,POINT (-118.368462 33.842545),921.9158827709523,1083.97416943394,1085.2472750494296,59.0
33.826581,-118.318559,1822.0,6375.0,6,Low,13,Average,5.0,2.0,POINT (-118.318559 33.826581),921.9158827709523,935.4143466934853,936.5129718186641,82.0
33.90475,-118.155094,924.0,4493.0,8,Slightly High,14,Average,2.0,1.0,POINT (-118.155094 33.90475),629.2618149365289,710.6335201775947,711.4681447937567,67.0
34.716837,-118.149457,1344.0,6386.0,3,Moderate,2,Poor,3.0,2.0,POINT (-118.149457 34.716837),585.9924054294548,316.22776601683796,316.59916909639657,63.0
34.138626,-117.97501499999998,849.0,7495.0,3,Low,15,Above Average,2.0,1.0,POINT (-117.975015 34.138626),713.3000694928569,748.3314773547883,749.2103774549313,72.0
33.74779,-118.122292,2256.0,2404.0,0,Slightly High,3,Excellent,3.0,3.0,POINT (-118.122292 33.74779),790.8073185403072,1151.0864433221338,1152.4383709383358,92.0
33.969691999999995,-118.41125,1521.0,6238.0,3,Slightly High,4,Average,3.0,2.0,POINT (-118.41125 33.96969199999999),1010.9409127858843,1227.3956167430288,1228.8371679313923,72.0
34.062502,-117.889916,2053.0,12853.0,0,Low,2,Above Average,3.0,3.0,POINT (-117.889916 34.062502),731.9389473991702,900.5553841935542,901.6130681762592,65.0
34.160699,-118.124113,1522.0,7612.0,3,Moderate,2,Average,3.0,1.0,POINT (-118.124113 34.160699),890.714954100597,1067.707825203131,1068.9618263281561,107.0
34.057147,-117.961197,1170.0,8172.0,7,Moderate,3,Average,3.0,2.0,POINT (-117.961197 34.057147),638.5111604275775,738.24115301167,739.1082022310951,63.0
33.865412,-118.38083,1456.0,5008.0,6,Low,4,Excellent,3.0,2.0,POINT (-118.38083 33.865412),945.737559687281,1326.64991614216,1328.208039486475,62.0
34.559865,-118.168129,3692.0,7014.0,1,Moderate,3,Above Average,3.0,3.0,POINT (-118.168129 34.559865),667.1022524700426,759.9342076785332,760.8267349494582,15.0
33.794883,-118.092853,1365.0,6491.0,1,Slightly High,3,Excellent,4.0,2.0,POINT (-118.092853 33.794883),790.8073185403072,880.3408430829504,881.3747854982563,67.0
34.068011,-117.915956,1530.0,8068.0,11,Low,4,Above Average,3.0,2.0,POINT (-117.915956 34.068011),731.9389473991702,806.2257748298549,807.1726706048939,67.0
34.04268,-117.760296,880.0,6595.0,7,Moderately High,2,Average,2.0,1.0,POINT (-117.760296 34.04268),651.8299125207416,651.9202405202649,652.6859075836148,72.0
34.019771,-117.842032,2197.0,12391.0,0,Low,5,Excellent,5.0,3.0,POINT (-117.842032 34.019771),882.2620576098236,940.7443861113389,941.8492712594086,32.0
34.701172,-118.158927,1278.0,8108.0,4,Moderate,2,Average,3.0,2.0,POINT (-118.158927 34.701172),585.9924054294548,550.4543577809154,551.1008552286613,65.0
33.829255,-118.371538,1510.0,5501.0,0,Low,4,Excellent,3.0,2.0,POINT (-118.371538 33.829255),921.9158827709523,1013.4100848126586,1014.6003143459349,65.0
34.111439000000004,-117.851981,1512.0,7816.0,1,Low,3,Excellent,4.0,2.0,POINT (-117.851981 34.111439),800.215244245759,821.5838362577492,822.5487697635738,62.0
34.11014,-118.446639,906.0,2278.0,1,Slightly High,3,Above Average,1.0,1.0,POINT (-118.446639 34.11014),980.1372588754194,930.5912099305473,931.6841703796939,69.0
34.711098,-118.149963,1316.0,6140.0,4,Moderate,2,Poor,4.0,2.0,POINT (-118.149963 34.711098),585.9924054294548,538.5164807134504,539.1489573673803,65.0
33.834049,-118.340579,1893.0,10095.0,2,Low,16,Excellent,3.0,2.0,POINT (-118.340579 33.834049),921.9158827709523,996.493853468249,997.6642152318634,63.0
34.139035,-118.734639,3174.0,10447.0,0,Very Low,2,Excellent,5.0,4.0,POINT (-118.734639 34.139035),956.2415633696311,1106.7971810589327,1108.097091837388,36.0
34.131605,-118.704837,2034.0,4802.0,0,Very Low,2,Above Average,3.0,3.0,POINT (-118.704837 34.131605),978.0210343399729,1000.0,1001.1744796614059,30.0
34.158995000000004,-118.600993,2581.0,7824.0,1,Very Low,3,Above Average,3.0,3.0,POINT (-118.600993 34.158995),913.0715330159154,989.9494936611666,991.1121692072908,22.0
33.837458000000005,-118.379616,805.0,2775.0,0,Low,6,Excellent,1.0,1.0,POINT (-118.379616 33.83745800000001),945.737559687281,953.9392014169456,955.0595836072276,95.0
33.835794,-118.29981399999998,1225.0,5879.0,26,Low,15,Average,3.0,2.0,POINT (-118.299814 33.835794),710.2559651078142,761.5773105863908,762.4717676482628,59.0
34.101979,-118.36369,915.0,4720.0,0,Slightly High,5,Above Average,2.0,1.0,POINT (-118.36369 34.101979),1071.6969533460049,921.9544457292888,923.0372624745406,79.0
34.134826000000004,-118.204301,2045.0,3971.0,7,Slightly High,4,Excellent,3.0,4.0,POINT (-118.204301 34.134826),857.2358407235046,977.2410142846032,978.3887639801721,9.0
34.007103,-118.443351,1734.0,6976.0,3,Slightly High,6,Average,4.0,3.0,POINT (-118.443351 34.007103),1069.0398895848432,1256.9805089976535,1258.456807040255,70.0
34.082294,-117.757151,1604.0,9343.0,7,Moderately High,5,Average,2.0,2.0,POINT (-117.757151 34.082294),651.8299125207416,763.544366752843,764.4411340821753,73.0
33.958288,-118.043131,1216.0,6077.0,4,Moderate,10,Above Average,2.0,1.0,POINT (-118.043131 33.958288),713.5591594463555,790.5694150420949,791.4979227409914,72.0
34.007505,-117.889418,1438.0,5557.0,2,Low,8,Average,4.0,2.0,POINT (-117.889418 34.007505),664.6059718581147,741.6198487095663,742.4908661383706,44.0
33.966361,-118.020216,1993.0,8477.0,3,Moderate,2,Above Average,3.0,1.0,POINT (-118.020216 33.966361),713.5591594463555,891.6277250063504,892.674923634916,70.0
34.119246999999994,-118.339462,2194.0,3381.0,1,Slightly High,3,Above Average,3.0,4.0,POINT (-118.339462 34.11924699999999),1038.2100088104298,1024.6950765959598,1025.8985601225645,5.0
34.242713,-118.44446,1613.0,6199.0,9,Low,8,Average,3.0,2.0,POINT (-118.44446 34.242713),666.2209231797514,764.8529270389178,765.7512312456918,67.0
34.117157,-117.877624,1078.0,12491.0,7,Low,3,Average,3.0,1.0,POINT (-117.877624 34.117157),800.215244245759,707.1067811865476,707.9372637194933,69.0
33.911144,-118.112907,1229.0,5485.0,8,Moderate,5,Average,4.0,2.0,POINT (-118.112907 33.911144),758.3911187827508,781.0249675906655,781.9422655301508,66.0
33.767942,-118.143283,740.0,2267.0,7,Slightly High,3,Above Average,2.0,1.0,POINT (-118.143283 33.767942),790.8073185403072,894.4271909999159,895.4776775443538,98.0
34.225528000000004,-118.256181,1761.0,5769.0,2,Low,3,Excellent,3.0,2.0,POINT (-118.256181 34.225528),900.964697477965,1012.4228365658294,1013.6119065961188,70.0
34.029345,-118.157994,1164.0,4800.0,17,Slightly High,6,Average,2.0,1.0,POINT (-118.157994 34.029345),634.4272885446554,717.6350047203662,718.4778524377233,93.0
34.012255,-118.39878,1853.0,5775.0,0,Moderate,9,Excellent,3.0,2.0,POINT (-118.39878 34.012255),1039.350305651024,1359.2277219068187,1360.8241072214173,80.0
34.691790999999995,-118.115276,1657.0,7476.0,8,Moderate,7,Poor,3.0,2.0,POINT (-118.115276 34.69179099999999),585.9924054294548,584.3800133474792,585.0663557876879,56.0
34.021425,-117.814754,1465.0,7030.0,1,Low,4,Above Average,4.0,2.0,POINT (-117.814754 34.021425),782.6737066019108,806.2257748298549,807.1726706048939,56.0
34.432131,-118.532503,1439.0,6973.0,1,Low,10,Excellent,4.0,2.0,POINT (-118.532503 34.432131),754.1158597022891,773.950902835574,774.8598924298811,57.0
34.684471,-118.169531,1852.0,8072.0,1,Moderate,5,Average,4.0,2.0,POINT (-118.169531 34.684471),585.9924054294548,597.4947698515863,598.1965153065734,17.0
34.088121,-118.16071200000002,1598.0,6000.0,9,Slightly High,7,Average,2.0,1.0,POINT (-118.160712 34.088121),743.1996974602537,927.3618495495704,928.4510171806302,95.0
33.995709000000005,-118.373525,2976.0,9428.0,4,Slightly High,5,Poor,4.0,3.0,POINT (-118.373525 33.99570900000001),1038.216578170884,618.4658438426491,619.1922193975165,62.0
34.149155,-117.84235,3638.0,12620.0,1,Low,2,Excellent,5.0,5.0,POINT (-117.84235 34.149155),800.215244245759,1159.7413504743201,1161.1034431029439,56.0
33.836387,-118.138457,1500.0,9379.0,5,Slightly High,3,Above Average,2.0,2.0,POINT (-118.138457 33.836387),790.8073185403072,871.7797887081347,872.8036763391972,83.0
