Latitude,Longitude,HomeSize,LotSize,YearBuilt,Age,SexOffenders,CrimeIndex,EnviornmentalHazards,SchoolQuality,Bedrooms,Bathrooms,Neighborhood,SalePrice,SalePriceTransformed,Date
34.19163,-118.30482,2886.0,8898.0,1923,97,0,Low,6,Excellent,3,3,Burbank,1600000.0,1266.66,2020-09-24
34.19378,-118.3035,1724.0,5150.0,1928,48,0,Low,4,Excellent,3,1,Burbank,69000.0,559.157,1976-09-27
34.19216,-118.29915,3784.0,7045.0,2000,20,0,Low,4,Excellent,5,4,Burbank,1550000.0,1246.83,2020-11-13
34.18771,-118.30093,2113.0,7621.0,1939,81,0,Low,8,Excellent,3,2,Burbank,1030000.0,1016.39,2020-11-13
34.1861,-118.29754,1804.0,9440.0,1928,92,0,Low,7,Excellent,5,2,Burbank,1050000.0,1024.25,2020-12-15
34.19367,-118.31357,1525.0,7399.0,1952,68,2,Low,7,Excellent,2,2,Burbank,1175000.0,1085.58,2020-11-30
34.19759,-118.31566,1783.0,6998.0,1951,69,1,Low,5,Excellent,3,2,Burbank,1175000.0,1085.58,2020-11-16
34.19661,-118.31832,1803.0,11405.0,1951,69,2,Low,5,Excellent,4,2,Burbank,1280000.0,1132.93,2020-09-18
34.19892,-118.3181,2469.0,7015.0,1951,69,1,Low,4,Excellent,3,3,Burbank,1130000.0,1064.59,2020-11-13
34.19639,-118.31911,3148.0,15176.0,1950,70,2,Low,5,Excellent,3,3,Burbank,1525000.0,1236.36,2020-10-06
34.18982,-118.31096,2119.0,9842.0,1927,93,2,Low,11,Excellent,3,4,Burbank,1455000.0,1205.7,2020-12-18
34.18736,-118.33549,2728.0,7978.0,1937,76,6,Low,10,Excellent,4,3,Burbank,654000.0,857.452,2013-02-20
34.18561,-118.33072,887.0,6750.0,1947,73,5,Low,6,Excellent,2,1,Burbank,840000.0,917.872,2020-11-25
34.18608,-118.3527,1683.0,6750.0,1940,80,5,Low,6,Above Average,3,2,Burbank,869000.0,931.793,2020-12-18
34.18972,-118.33965,884.0,5185.0,1946,74,6,Low,10,Excellent,2,1,Burbank,755000.0,868.526,2020-12-10
34.18684,-118.33909,1008.0,6401.0,1939,81,6,Low,10,Above Average,2,1,Burbank,740000.0,859.855,2020-12-31
34.18741,-118.33965,1010.0,6250.0,1940,81,6,Low,10,Above Average,2,1,Burbank,653000.0,807.566,2021-01-14
34.18543,-118.33913,1794.0,6368.0,1941,79,5,Low,9,Above Average,3,3,Burbank,1065000.0,1033.52,2020-11-18
34.19427,-118.33938,1305.0,6896.0,1940,80,4,Low,15,Excellent,2,1,Burbank,637500.0,799.618,2020-11-12
34.19592,-118.33157,1008.0,5995.0,1943,77,4,Low,9,Above Average,3,1,Burbank,625000.0,790.223,2020-12-31
34.20071,-118.32419,1763.0,6078.0,1951,69,3,Low,7,Excellent,3,2,Burbank,1060000.0,1030.77,2020-10-07
34.20217,-118.32184,1672.0,6077.0,1951,69,2,Low,4,Excellent,3,2,Burbank,980000.0,991.415,2020-11-19
34.20088,-118.32555,3099.0,7400.0,1944,76,3,Low,9,Excellent,4,2,Burbank,1250000.0,1117.54,2020-12-29
34.19683,-118.32243,1997.0,8140.0,1941,79,3,Low,7,Excellent,3,2,Burbank,1399000.0,1184.43,2020-09-18
34.19327,-118.30555,1431.0,7843.0,1927,84,0,Low,4,Excellent,3,1,Burbank,525000.0,786.865,2011-02-24
34.19441,-118.3071,2676.0,8042.0,1953,48,0,Low,4,Excellent,4,3,Burbank,505000.0,863.181,2001-04-13
34.19781,-118.31171,2964.0,6943.0,2008,12,0,Low,3,Excellent,4,3,Burbank,1600000.0,1266.78,2020-11-25
34.19922,-118.31424,2519.0,7371.0,1951,69,0,Low,4,Excellent,4,3,Burbank,1349000.0,1163.18,2020-11-20
34.19999,-118.31289,1647.0,7263.0,1951,54,0,Low,3,Excellent,3,2,Burbank,900000.0,1090.31,2005-11-18
34.1998,-118.31444,1887.0,7245.0,1951,69,0,Low,4,Excellent,3,2,Burbank,1039000.0,1020.72,2020-09-23
34.20166,-118.31517,1537.0,7624.0,1951,70,1,Low,3,Excellent,3,2,Burbank,1075000.0,1036.16,2021-01-22
34.20711,-118.32754,1989.0,7535.0,1953,67,2,Low,4,Excellent,4,3,Burbank,1310000.0,1145.9,2020-10-08
34.21224,-118.33218,1772.0,10032.0,1957,63,2,Low,5,Excellent,3,2,Burbank,1415000.0,1189.02,2020-12-17
34.209,-118.33313,1843.0,5438.0,1950,70,2,Low,7,Excellent,3,2,Burbank,1000000.0,1001.17,2020-10-22
34.21037,-118.32004,3783.0,16371.0,1989,2,1,Low,3,Excellent,4,3,Burbank,625000.0,1096.81,1991-05-03
34.2058,-118.33314,1568.0,6602.0,1947,73,2,Low,10,Excellent,3,2,Burbank,1000000.0,1001.17,2020-10-22
34.20254,-118.33063,1084.0,6398.0,1942,78,2,Low,10,Excellent,3,1,Burbank,715000.0,845.206,2020-12-30
34.20723,-118.33871,918.0,6496.0,1950,70,3,Low,11,Excellent,2,1,Burbank,855000.0,926.031,2020-11-16
34.20693,-118.33812,1472.0,6132.0,1950,70,3,Low,10,Excellent,3,1,Burbank,892500.0,946.121,2020-11-30
34.20527,-118.33572,1688.0,6305.0,1948,72,2,Low,11,Excellent,3,2,Burbank,951000.0,976.338,2020-10-01
34.20369,-118.33747,1583.0,6353.0,1951,69,3,Low,10,Above Average,3,1,Burbank,939000.0,968.595,2020-12-31
34.1733,-118.35261,1373.0,5621.0,1940,80,6,Low,7,Above Average,2,2,Burbank,835000.0,915.136,2020-11-24
34.17178,-118.35522,684.0,2387.0,1948,72,6,Low,6,Above Average,2,1,Burbank,615000.0,783.876,2020-12-08
34.1711,-118.35696,1155.0,4972.0,1936,84,6,Low,7,Above Average,2,1,Burbank,860000.0,928.451,2020-10-08
34.16983,-118.35201,950.0,3045.0,1958,62,6,Low,6,Excellent,2,1,Burbank,690000.0,830.298,2020-12-31
34.16922,-118.34963,980.0,5762.0,1938,82,6,Low,9,Excellent,2,1,Burbank,845000.0,920.318,2020-10-06
34.17353,-118.34703,1498.0,6703.0,1947,74,5,Low,5,Above Average,4,2,Burbank,600000.0,774.1,2021-01-22
34.16992,-118.34529,2581.0,6806.0,2000,20,6,Low,6,Excellent,5,3,Burbank,1379000.0,1176.05,2020-11-25
34.17165,-118.34377,1178.0,6957.0,1938,26,4,Low,4,Excellent,3,1,Burbank,23000.0,438.639,1964-12-18
34.17141,-118.34316,1347.0,6701.0,1941,79,4,Low,4,Excellent,2,2,Burbank,969000.0,983.946,2020-12-10
34.17685,-118.34109,1275.0,6750.0,1939,81,4,Low,5,Above Average,2,1,Burbank,790000.0,889.863,2020-10-02
34.17455,-118.34,950.0,2750.0,1954,66,4,Low,5,Above Average,2,1,Burbank,770000.0,878.527,2020-10-09
34.17408,-118.3414,976.0,2750.0,1948,72,4,Low,3,Above Average,3,1,Burbank,748000.0,866.15,2020-11-19
34.1723,-118.33882,1333.0,6750.0,1939,81,3,Low,10,Excellent,3,2,Burbank,1000000.0,1001.17,2020-10-08
34.17375,-118.33842,1217.0,6712.0,1940,80,4,Low,10,Above Average,2,1,Burbank,950000.0,974.252,2020-12-28
34.17285,-118.33846,1493.0,6721.0,1939,81,4,Low,10,Above Average,4,2,Burbank,1170000.0,1082.94,2020-10-23
34.1726,-118.33786,1270.0,6719.0,1940,80,4,Low,10,Above Average,3,2,Burbank,979000.0,990.909,2020-11-19
34.16882,-118.33658,1073.0,6750.0,1937,83,4,Low,10,Excellent,2,1,Burbank,770000.0,878.795,2020-11-25
34.16864,-118.33759,2069.0,6750.0,1947,73,3,Low,5,Excellent,5,2,Burbank,1080000.0,1040.77,2020-11-17
34.16572,-118.33626,1316.0,6750.0,1950,70,4,Low,3,Excellent,3,1,Burbank,956000.0,978.901,2020-10-06
34.1689,-118.34125,2920.0,6822.0,2005,14,4,Low,4,Excellent,5,4,Burbank,1450000.0,1214.51,2019-07-02
34.16883,-118.34191,1475.0,7297.0,1939,81,4,Low,4,Excellent,2,2,Burbank,964818.0,983.706,2020-11-30
34.16759,-118.34249,1468.0,6656.0,1930,91,4,Low,6,Excellent,3,2,Burbank,960000.0,979.168,2021-01-12
34.16708,-118.34224,1755.0,6570.0,1928,92,4,Low,6,Excellent,3,2,Burbank,1301000.0,1142.19,2020-09-24
34.1642,-118.35074,2100.0,6419.0,1946,74,5,Low,7,Excellent,4,3,Burbank,1250000.0,1117.54,2020-12-31
34.16481,-118.35336,1130.0,6380.0,1923,97,5,Low,7,Excellent,2,1,Burbank,700000.0,836.293,2020-12-08
34.16357,-118.35377,1657.0,8197.0,1937,83,5,Low,7,Excellent,2,2,Burbank,1025000.0,1013.61,2020-10-21
34.16255,-118.3498,1638.0,6549.0,1941,79,5,Low,4,Excellent,3,2,Burbank,1216000.0,1104.02,2020-10-07
34.16131,-118.34876,909.0,6044.0,1941,79,4,Low,3,Excellent,3,2,Burbank,840000.0,917.872,2020-11-23
34.16154,-118.34776,1369.0,6553.0,1947,31,4,Low,4,Excellent,3,1,Burbank,67000.0,517.886,1978-06-07
34.16238,-118.34751,1051.0,6636.0,1950,70,4,Low,6,Excellent,2,1,Burbank,1070000.0,1035.94,2020-11-13
34.15779,-118.35011,1649.0,6300.0,1941,79,6,Low,3,Excellent,3,2,Burbank,980000.0,991.112,2020-10-21
34.15697,-118.34207,837.0,2632.0,1951,70,0,Low,5,Excellent,2,1,Burbank,715000.0,845.035,2021-01-13
34.1583,-118.34033,2311.0,6219.0,1947,73,0,Low,5,Excellent,4,3,Burbank,1340500.0,1159.16,2020-10-09
34.15716,-118.34084,1587.0,6257.0,1947,73,0,Low,5,Excellent,3,2,Burbank,1065000.0,1033.2,2020-10-02
34.15706,-118.33971,1036.0,6294.0,1947,73,0,Low,4,Excellent,3,1,Burbank,1067000.0,1032.5,2020-12-08
34.16194,-118.33199,1020.0,6999.0,1928,92,2,Low,7,Excellent,2,2,Burbank,777000.0,881.09,2020-12-15
34.16211,-118.33452,1295.0,6227.0,1951,69,2,Low,3,Excellent,3,2,Burbank,925000.0,962.899,2020-10-07
34.151,-118.34553,1965.0,6898.0,1937,83,0,Low,4,Excellent,2,2,Burbank,1325000.0,1152.68,2020-09-30
34.14799,-118.34539,2316.0,10844.0,1947,73,0,Low,3,Excellent,3,3,Burbank,115000.0,339.585,2020-09-30
34.14852,-118.3326,1040.0,7363.0,1941,79,1,Low,4,Excellent,2,1,Burbank,880000.0,939.472,2020-11-16
34.32242,-118.46835,2220.0,12800.0,1980,40,3,Low,5,Average,4,3,Sylmar,605000.0,778.731,2020-10-07
34.32098,-118.45789,1435.0,7377.0,1965,37,3,Low,4,Average,3,2,Sylmar,640000.0,959.868,2002-11-26
34.32206,-118.4569,850.0,6364.0,1953,67,4,Low,4,Average,2,1,Sylmar,570000.0,754.652,2020-12-29
34.32228,-118.4564,1706.0,6665.0,1953,68,4,Low,4,Average,4,2,Sylmar,650000.0,805.709,2021-01-11
34.3212,-118.42813,1376.0,8911.0,1955,65,11,Low,4,Average,3,2,Sylmar,510000.0,714.982,2020-10-01
34.31716,-118.43368,1547.0,8050.0,1963,57,11,Low,5,Average,3,2,Sylmar,637000.0,799.06,2020-10-27
34.32323,-118.4391,1764.0,7501.0,1964,56,10,Low,4,Average,3,2,Sylmar,635000.0,797.97,2020-09-18
34.30727,-118.45225,1116.0,7105.0,1946,74,14,Low,9,Average,3,1,Sylmar,600000.0,775.667,2020-09-18
34.30742,-118.45802,1601.0,5999.0,1955,65,12,Low,12,Average,3,3,Sylmar,530000.0,729.089,2020-11-13
34.30527,-118.45429,1092.0,5532.0,1950,70,17,Low,9,Average,2,1,Sylmar,565000.0,752.548,2020-10-21
34.30389,-118.45255,1646.0,6743.0,1953,67,19,Low,9,Average,5,3,Sylmar,565000.0,752.704,2020-09-25
34.2972,-118.44952,1891.0,6621.0,1955,65,22,Low,9,Average,4,3,Sylmar,660000.0,813.527,2020-09-25
34.2968,-118.44459,1491.0,7150.0,1948,72,22,Low,6,Average,4,2,Sylmar,560000.0,749.21,2020-10-01
34.29649,-118.44552,1134.0,7151.0,1948,72,22,Low,6,Average,3,1,Sylmar,590000.0,769.017,2020-10-23
34.3049,-118.44029,1649.0,12349.0,1948,72,18,Low,5,Average,2,2,Sylmar,516000.0,719.175,2020-10-01
34.30294,-118.43903,1452.0,7387.0,1947,73,16,Low,7,Average,3,1,Sylmar,588000.0,767.712,2020-10-29
34.3024,-118.43807,1867.0,7330.0,1952,69,16,Low,6,Average,5,3,Sylmar,515000.0,717.175,2021-01-13
34.30119,-118.44089,1001.0,6163.0,1948,72,19,Low,7,Average,2,2,Sylmar,522000.0,723.565,2020-11-24
34.30396,-118.44451,1199.0,5750.0,1952,68,17,Low,8,Average,2,1,Sylmar,580000.0,761.243,2020-12-08
34.30237,-118.44485,1223.0,5644.0,1961,59,18,Low,8,Average,3,2,Sylmar,585000.0,765.985,2020-11-20
34.30283,-118.44477,1152.0,5409.0,1957,63,18,Low,8,Average,3,1,Sylmar,450000.0,671.748,2020-09-25
34.31689,-118.42901,788.0,6271.0,1948,73,12,Low,5,Average,2,1,Sylmar,500000.0,706.653,2021-01-13
34.31645,-118.42716,719.0,6747.0,1947,73,13,Low,4,Average,2,1,Sylmar,465000.0,682.852,2020-09-22
34.31651,-118.42623,979.0,5031.0,1947,74,10,Low,4,Average,2,1,Sylmar,438000.0,661.391,2021-01-13
34.3154,-118.42748,1323.0,8389.0,1957,64,11,Low,4,Average,3,2,Sylmar,635000.0,796.358,2021-01-14
34.32454,-118.42316,1086.0,13480.0,1957,63,11,Low,4,Average,3,2,Sylmar,730000.0,855.404,2020-10-09
34.32123,-118.41909,1760.0,9727.0,1957,63,8,Low,3,Average,4,2,Sylmar,700000.0,837.898,2020-11-20
34.32171,-118.41858,1819.0,9062.0,1957,63,8,Low,3,Average,4,3,Sylmar,630000.0,794.822,2020-09-23
34.31906,-118.42347,783.0,7291.0,1947,73,10,Low,4,Average,2,1,Sylmar,725000.0,852.646,2020-09-30
34.31874,-118.42291,1306.0,5997.0,1953,67,10,Low,4,Average,3,1,Sylmar,520000.0,721.957,2020-10-20
34.32132,-118.41592,1274.0,7563.0,1959,61,8,Low,3,Average,3,2,Sylmar,425000.0,651.634,2020-12-30
34.31175,-118.42401,2276.0,6211.0,2012,9,11,Low,7,Average,3,3,Sylmar,775000.0,879.776,2021-01-21
34.3119,-118.42083,1173.0,8635.0,1957,63,8,Low,4,Average,3,2,Sylmar,660000.0,813.606,2020-11-25
34.30871,-118.41937,1843.0,7457.0,1962,58,8,Low,5,Average,4,3,Sylmar,550000.0,741.295,2020-12-14
34.30761,-118.41757,1758.0,7536.0,1962,58,8,Low,6,Average,4,2,Sylmar,720000.0,849.784,2020-11-17
34.3111,-118.41889,1667.0,8517.0,1963,57,8,Low,5,Average,3,2,Sylmar,675000.0,821.224,2020-12-18
34.30859,-118.41784,2488.0,7582.0,1963,57,7,Low,5,Average,4,3,Sylmar,700000.0,837.643,2020-10-21
34.3101,-118.42455,1928.0,6144.0,2012,8,13,Low,8,Average,4,3,Sylmar,710000.0,842.246,2020-12-14
34.30001,-118.4276,1298.0,4778.0,1947,29,13,Low,8,Average,2,1,San Fernando,30000.0,369.339,1976-08-03
34.29906,-118.42156,610.0,6749.0,1938,82,9,Low,13,Poor,1,1,Sylmar,303000.0,551.101,2020-10-23
34.29582,-118.42316,525.0,4915.0,1926,95,16,Low,12,Poor,1,1,San Fernando,295000.0,542.791,2021-01-11
34.29636,-118.41951,684.0,5006.0,1953,67,13,Low,14,Poor,2,1,Sylmar,510000.0,715.2,2020-11-19
34.28916,-118.43051,1532.0,7205.0,1930,90,22,Low,12,Average,3,1,San Fernando,560000.0,749.439,2020-11-20
34.29232,-118.42779,1098.0,5203.0,1927,93,20,Low,11,Poor,3,2,San Fernando,575000.0,759.41,2020-11-24
34.29305,-118.4255,1434.0,6517.0,1995,25,20,Low,13,Poor,3,2,San Fernando,600000.0,774.257,2020-12-09
34.30004,-118.43022,1857.0,8959.0,1957,64,14,Low,6,Average,3,2,San Fernando,675000.0,821.057,2021-01-13
34.29529,-118.42732,1122.0,6191.0,1948,72,18,Low,12,Poor,3,2,San Fernando,670000.0,819.497,2020-10-02
34.29281,-118.43164,1265.0,3085.0,1939,82,20,Low,10,Poor,2,1,San Fernando,425000.0,651.502,2021-01-13
34.30298,-118.43226,1408.0,7019.0,1947,73,17,Low,4,Average,3,2,San Fernando,538500.0,734.687,2020-10-06
34.3015,-118.43147,1539.0,6081.0,1947,73,15,Low,5,Average,3,2,San Fernando,565000.0,752.548,2020-10-02
34.29969,-118.43303,1246.0,7414.0,1941,80,17,Low,5,Average,4,2,San Fernando,620000.0,786.896,2021-01-21
34.2989,-118.43452,676.0,5392.0,1949,71,16,Low,6,Average,1,1,San Fernando,815000.0,904.11,2020-11-24
34.29352,-118.44417,786.0,7526.0,1950,70,22,Low,5,Average,2,1,San Fernando,337500.0,581.63,2020-10-28
34.28583,-118.43552,2740.0,7538.0,1930,90,22,Low,11,Average,5,3,San Fernando,725000.0,851.096,2020-12-11
34.28521,-118.43419,1960.0,5236.0,1954,66,22,Low,13,Average,3,3,San Fernando,480000.0,693.634,2020-10-02
34.29216,-118.44336,2329.0,8297.0,1950,71,24,Low,4,Average,4,3,San Fernando,690000.0,830.13,2021-01-12
34.285,-118.44698,737.0,4989.0,1925,95,22,Low,8,Average,3,1,San Fernando,480000.0,693.634,2020-10-01
34.27856,-118.44132,1710.0,3263.0,1981,39,16,Low,11,Average,3,3,San Fernando,560000.0,749.366,2020-09-24
34.28135,-118.42751,1736.0,6331.0,1956,64,22,Low,15,Average,5,3,Pacoima,615000.0,785.303,2020-09-30
34.28201,-118.42781,1552.0,6229.0,1956,14,22,Low,15,Average,3,2,Pacoima,18500.0,348.309,1970-12-30
34.27949,-118.42508,1401.0,5626.0,1947,73,22,Low,15,Average,4,1,Pacoima,540000.0,735.935,2020-11-20
34.28362,-118.42161,1160.0,7379.0,1963,6,21,Low,15,Average,3,2,Pacoima,17500.0,354.72,1969-04-18
34.28083,-118.4168,889.0,7088.0,1940,80,22,Low,15,Average,2,1,Pacoima,375000.0,613.279,2020-11-19
34.30176,-118.41943,1254.0,10014.0,1960,60,5,Low,10,Average,4,2,Sylmar,600500.0,775.829,2020-10-02
34.30457,-118.41403,1254.0,7727.0,1960,60,2,Low,9,Average,4,2,Sylmar,640000.0,799.649,2020-12-11
34.30428,-118.41437,1164.0,7594.0,1960,60,2,Low,9,Average,3,2,Sylmar,605000.0,778.969,2020-11-13
34.28472,-118.37368,2509.0,9250.0,1994,7,3,Low,3,Average,4,4,Lopez/Kagel Canyons,662830.0,987.239,2001-08-23
34.28594,-118.41468,1075.0,5901.0,1957,55,21,Low,13,Average,4,3,Pacoima,220000.0,500.086,2012-12-07
34.28649,-118.41215,1075.0,6000.0,1985,36,19,Low,11,Average,3,2,Pacoima,600000.0,774.1,2021-01-12
34.28432,-118.41038,1466.0,6053.0,1957,63,18,Low,12,Average,4,2,Pacoima,590000.0,769.176,2020-09-17
34.27563,-118.35648,1520.0,10999.0,1958,63,1,Low,3,Average,3,3,Lake View Terrace,900000.0,948.075,2021-01-14
34.27772,-118.36588,1546.0,11015.0,1963,58,2,Low,3,Average,3,2,Lake View Terrace,855000.0,924.069,2021-01-12
34.28348,-118.38341,932.0,5873.0,1985,36,3,Low,4,Average,2,2,Lake View Terrace,550000.0,741.144,2021-01-14
34.28325,-118.38096,1600.0,6446.0,1985,20,3,Low,4,Average,3,3,Lake View Terrace,620000.0,904.946,2005-11-01
34.28227,-118.38038,1600.0,5648.0,1985,35,3,Low,4,Average,3,3,Lake View Terrace,685000.0,827.284,2020-12-11
34.28192,-118.38085,1600.0,4992.0,1985,35,3,Low,4,Average,3,3,Lake View Terrace,455000.0,675.535,2020-11-12
34.28181,-118.39599,2480.0,8307.0,1964,57,6,Low,4,Average,5,3,Lake View Terrace,620000.0,786.896,2021-01-20
34.28275,-118.39615,1230.0,8220.0,1964,56,6,Low,4,Average,3,2,Lake View Terrace,530000.0,727.692,2020-12-30
34.28399,-118.40067,1492.0,5003.0,1987,33,10,Low,10,Average,5,3,Lake View Terrace,641500.0,800.586,2020-12-30
34.27689,-118.41705,1331.0,6172.0,1952,68,22,Low,15,Average,3,2,Pacoima,650000.0,807.419,2020-11-23
34.26573,-118.41756,1102.0,3550.0,1958,63,19,Low,15,Average,4,2,Pacoima,620000.0,786.896,2021-01-21
34.26989,-118.41307,967.0,8100.0,1923,97,21,Low,15,Average,2,1,Pacoima,610000.0,782.181,2020-11-12
34.27168,-118.41336,1408.0,7424.0,1924,96,22,Low,15,Average,4,2,Pacoima,420000.0,649.033,2020-11-17
34.27071,-118.40958,1353.0,7205.0,1956,64,17,Low,13,Average,4,2,Pacoima,650000.0,805.872,2020-12-10
34.26819,-118.40148,1172.0,7798.0,1957,63,8,Low,15,Poor,3,2,Pacoima,550000.0,742.491,2020-10-23
34.26708,-118.40536,1946.0,7824.0,1964,56,17,Low,15,Average,4,3,Pacoima,300000.0,548.366,2020-10-02
34.2577,-118.4197,1574.0,3881.0,2017,3,20,Low,10,Average,4,3,Pacoima,570000.0,755.87,2020-10-19
34.24972,-118.36164,1989.0,16363.0,1954,66,0,Low,3,Average,3,2,Shadow Hills,750000.0,867.222,2020-09-22
34.25688,-118.32447,2147.0,6443.0,1985,35,4,Low,2,Above Average,3,2,Sunland,935000.0,968.09,2020-10-22
34.2526,-118.2918,1167.0,5907.0,1925,95,6,Low,3,Above Average,6,5,Tujunga,890000.0,944.506,2020-10-02
34.2541,-118.29571,907.0,5059.0,1938,55,7,Low,5,Average,2,1,Tujunga,135000.0,491.596,1993-12-22
34.25521,-118.30004,2010.0,4730.0,1987,33,8,Low,7,Above Average,3,3,Tujunga,800000.0,895.663,2020-09-24
34.25268,-118.29835,910.0,5467.0,1950,71,6,Low,5,Above Average,2,1,Tujunga,695000.0,833.132,2021-01-13
34.25572,-118.3014,1971.0,16125.0,1928,92,8,Low,6,Above Average,3,2,Tujunga,885000.0,940.332,2020-12-18
34.25703,-118.30745,1032.0,5962.0,1959,61,10,Low,5,Above Average,3,2,Sunland,705000.0,840.886,2020-11-24
34.25633,-118.30727,1032.0,6029.0,1959,61,9,Low,5,Above Average,3,2,Sunland,675000.0,822.719,2020-09-18
34.2565,-118.30296,1046.0,8077.0,1941,80,9,Low,6,Above Average,3,2,Sunland,730000.0,853.853,2021-01-14
34.2548,-118.30331,1286.0,4597.0,1936,84,8,Low,5,Above Average,2,2,Sunland,550000.0,742.491,2020-10-09
34.25536,-118.30475,764.0,4052.0,1928,92,8,Low,3,Above Average,1,1,Sunland,445000.0,666.791,2020-12-08
34.25264,-118.30992,2492.0,6404.0,2000,20,4,Low,3,Above Average,4,3,Sunland,1040000.0,1019.36,2020-12-10
34.2526,-118.30659,1567.0,7539.0,1951,69,7,Low,3,Above Average,2,2,Sunland,800000.0,894.035,2020-12-17
34.2586,-118.32053,900.0,6000.0,1951,69,6,Low,7,Above Average,2,1,Sunland,668000.0,816.954,2020-12-16
34.25554,-118.31549,2340.0,5577.0,2002,18,6,Low,3,Above Average,4,3,Sunland,860000.0,928.644,2020-09-17
34.25521,-118.31289,1936.0,6572.0,1947,73,6,Low,3,Above Average,3,2,Sunland,775000.0,881.644,2020-11-17
34.25572,-118.31167,1611.0,6572.0,1948,73,6,Low,3,Above Average,4,2,Sunland,900000.0,948.075,2021-01-13
34.25347,-118.31641,968.0,10213.0,1925,95,6,Low,3,Above Average,1,1,Sunland,532000.0,729.064,2020-12-18
34.25266,-118.3171,2577.0,4951.0,1980,40,6,Low,2,Above Average,4,3,Sunland,855000.0,926.031,2020-11-18
34.24269,-118.29154,2382.0,6457.0,1957,63,1,Low,2,Above Average,4,2,Tujunga,900000.0,950.088,2020-11-18
34.24856,-118.29319,2324.0,9140.0,1938,82,5,Low,3,Above Average,3,2,Tujunga,975000.0,988.786,2020-09-17
34.2469,-118.28264,1358.0,7135.0,1892,129,4,Low,5,Above Average,3,1,Tujunga,720000.0,847.984,2021-01-25
34.24708,-118.28157,858.0,4717.0,1947,73,4,Low,4,Above Average,2,2,Tujunga,580000.0,762.472,2020-10-06
34.24494,-118.28268,1860.0,7634.0,1965,55,4,Low,3,Above Average,4,2,Tujunga,840000.0,916.113,2020-12-14
34.24624,-118.28583,2694.0,3260.0,1991,29,5,Low,3,Above Average,4,5,Tujunga,800000.0,895.751,2020-11-25
34.24533,-118.28563,1104.0,2774.0,1964,56,4,Low,3,Above Average,2,2,Tujunga,627000.0,792.928,2020-09-30
34.24562,-118.28912,1276.0,6237.0,1987,33,3,Low,2,Above Average,3,2,Tujunga,717000.0,846.387,2020-12-15
34.25055,-118.28308,1356.0,3359.0,2019,1,7,Low,4,Above Average,3,3,Tujunga,790000.0,888.43,2020-12-29
34.24931,-118.27828,1248.0,9556.0,1964,56,4,Low,5,Above Average,3,2,Tujunga,830000.0,912.303,2020-09-21
34.24319,-118.26721,1540.0,7757.0,1955,65,5,Low,4,Above Average,4,2,Tujunga,795000.0,892.86,2020-09-29
34.24307,-118.26791,1511.0,5886.0,1953,67,5,Low,4,Above Average,3,2,Tujunga,855000.0,924.257,2020-12-17
34.24284,-118.26812,1216.0,5886.0,1953,67,5,Low,4,Above Average,3,2,Tujunga,760000.0,872.985,2020-09-25
34.23376,-118.26642,1454.0,6947.0,1956,64,3,Low,2,Above Average,2,2,Glendale,785000.0,887.043,2020-10-02
34.23958,-118.27162,1700.0,7559.0,1954,66,5,Low,2,Above Average,3,2,Tujunga,850000.0,923.037,2020-10-07
34.23935,-118.27333,1709.0,8292.0,1968,52,4,Low,2,Above Average,4,2,Tujunga,730000.0,854.026,2020-12-09
34.23952,-118.27347,1564.0,8296.0,1968,52,4,Low,2,Above Average,3,2,Tujunga,849000.0,922.494,2020-10-02
34.31847,-118.4076,1134.0,7688.0,1962,58,2,Low,3,Average,3,2,Sylmar,670000.0,819.747,2020-11-19
34.32616,-118.41161,1676.0,15898.0,1974,46,3,Low,3,Average,3,2,Sylmar,565000.0,752.778,2020-11-16
34.3244,-118.48171,2114.0,5926.0,1984,36,2,Low,4,Average,4,3,Sylmar,670000.0,819.667,2020-09-21
34.31425,-118.50148,2068.0,15602.0,1979,12,1,Low,5,Above Average,4,2,Granada Hills,310000.0,765.983,1991-12-31
34.31298,-118.50155,2505.0,8281.0,1978,42,1,Low,5,Above Average,4,3,Granada Hills,845000.0,920.6,2020-11-18
34.29982,-118.51786,2355.0,13609.0,1969,51,1,Low,3,Above Average,4,3,Granada Hills,935000.0,966.53,2020-12-15
34.30005,-118.51934,4709.0,12756.0,1974,46,0,Low,3,Above Average,7,5,Granada Hills,1200000.0,1097.07,2020-11-25
34.30966,-118.50608,2097.0,7546.0,1969,51,1,Low,4,Above Average,4,3,Granada Hills,823500.0,908.723,2020-09-29
34.30977,-118.50744,2680.0,8491.0,1968,26,1,Low,4,Above Average,4,3,Granada Hills,230000.0,633.247,1994-11-30
34.30733,-118.50608,2448.0,8469.0,1968,52,1,Low,4,Above Average,4,3,Granada Hills,875000.0,935.004,2020-12-08
34.30445,-118.51069,1713.0,7751.0,1967,53,1,Low,4,Above Average,4,2,Granada Hills,750000.0,865.646,2020-12-14
34.30401,-118.51256,2097.0,8016.0,1968,52,1,Low,4,Above Average,4,4,Granada Hills,910000.0,953.521,2020-12-11
34.30276,-118.51038,2206.0,12503.0,1965,55,1,Low,4,Above Average,5,3,Granada Hills,900000.0,948.267,2020-12-09
34.30468,-118.50746,2250.0,8400.0,1965,55,1,Low,4,Above Average,4,2,Granada Hills,625000.0,791.662,2020-09-18
